client_id,month,active_dayz,recharge_dayz
CLI-005357,2026-01-01,8,7
CLI-005357,2026-02-01,10,6
CLI-005357,2026-03-01,11,7
CLI-005357,2026-04-01,12,8
CLI-005357,2026-05-01,13,11
CLI-005357,2026-06-01,13,10
CLI-005359,2026-01-01,9,4
CLI-005359,2026-02-01,9,7
CLI-005359,2026-03-01,12,8
CLI-005359,2026-04-01,6,4
CLI-005359,2026-05-01,11,8
CLI-005359,2026-06-01,10,8
CLI-005360,2026-01-01,14,10
CLI-005360,2026-02-01,16,8
CLI-005360,2026-03-01,13,6
CLI-005360,2026-04-01,18,10
CLI-005360,2026-05-01,13,7
CLI-005360,2026-06-01,12,9
CLI-005361,2026-01-01,15,7
CLI-005361,2026-02-01,16,10
CLI-005361,2026-03-01,19,13
CLI-005361,2026-04-01,19,14
CLI-005361,2026-05-01,18,9
CLI-005361,2026-06-01,16,8
CLI-005362,2026-01-01,11,8
CLI-005362,2026-02-01,14,8
CLI-005362,2026-03-01,10,5
CLI-005362,2026-04-01,9,6
CLI-005362,2026-05-01,7,5
CLI-005362,2026-06-01,13,7
CLI-005363,2026-01-01,11,9
CLI-005363,2026-02-01,12,7
CLI-005363,2026-03-01,10,6
CLI-005363,2026-04-01,11,8
CLI-005363,2026-05-01,12,8
CLI-005363,2026-06-01,7,3
CLI-005364,2026-01-01,18,14
CLI-005364,2026-02-01,13,10
CLI-005364,2026-03-01,15,13
CLI-005364,2026-04-01,17,11
CLI-005364,2026-05-01,11,8
CLI-005364,2026-06-01,12,9
CLI-005366,2026-01-01,18,9
CLI-005366,2026-02-01,16,11
CLI-005366,2026-03-01,16,13
CLI-005366,2026-04-01,20,14
CLI-005366,2026-05-01,17,9
CLI-005366,2026-06-01,16,14
CLI-005367,2026-01-01,6,3
CLI-005367,2026-02-01,9,6
CLI-005367,2026-03-01,9,4
CLI-005367,2026-04-01,6,3
CLI-005367,2026-05-01,10,6
CLI-005367,2026-06-01,5,3
CLI-005368,2026-01-01,17,11
CLI-005368,2026-02-01,19,14
CLI-005368,2026-03-01,18,14
CLI-005368,2026-04-01,21,14
CLI-005368,2026-05-01,18,10
CLI-005368,2026-06-01,19,14
CLI-005369,2026-01-01,15,11
CLI-005369,2026-02-01,15,9
CLI-005369,2026-03-01,20,14
CLI-005369,2026-04-01,18,12
CLI-005369,2026-05-01,20,14
CLI-005369,2026-06-01,12,6
CLI-005370,2026-01-01,12,8
CLI-005370,2026-02-01,9,6
CLI-005370,2026-03-01,13,8
CLI-005370,2026-04-01,11,9
CLI-005370,2026-05-01,14,11
CLI-005370,2026-06-01,15,13
CLI-005372,2026-01-01,16,9
CLI-005372,2026-02-01,14,8
CLI-005372,2026-03-01,13,7
CLI-005372,2026-04-01,19,10
CLI-005372,2026-05-01,16,10
CLI-005372,2026-06-01,17,14
CLI-005373,2026-01-01,11,8
CLI-005373,2026-02-01,8,7
CLI-005373,2026-03-01,10,5
CLI-005373,2026-04-01,11,9
CLI-005373,2026-05-01,8,7
CLI-005373,2026-06-01,10,7
CLI-005374,2026-01-01,16,11
CLI-005374,2026-02-01,7,5
CLI-005374,2026-03-01,13,9
CLI-005374,2026-04-01,14,10
CLI-005374,2026-05-01,7,5
CLI-005374,2026-06-01,14,7
CLI-005375,2026-01-01,18,14
CLI-005375,2026-02-01,19,10
CLI-005375,2026-03-01,19,14
CLI-005375,2026-04-01,17,13
CLI-005375,2026-05-01,21,14
CLI-005375,2026-06-01,21,11
CLI-005376,2026-01-01,15,11
CLI-005376,2026-02-01,18,13
CLI-005376,2026-03-01,11,9
CLI-005376,2026-04-01,17,13
CLI-005376,2026-05-01,11,8
CLI-005376,2026-06-01,12,8
CLI-005377,2026-01-01,13,8
CLI-005377,2026-02-01,11,8
CLI-005377,2026-03-01,12,9
CLI-005377,2026-04-01,10,6
CLI-005377,2026-05-01,12,9
CLI-005377,2026-06-01,13,8
CLI-005378,2026-01-01,16,8
CLI-005378,2026-02-01,13,6
CLI-005378,2026-03-01,19,10
CLI-005378,2026-04-01,14,9
CLI-005378,2026-05-01,18,14
CLI-005378,2026-06-01,12,9
CLI-005381,2026-01-01,14,7
CLI-005381,2026-02-01,18,14
CLI-005381,2026-03-01,14,11
CLI-005381,2026-04-01,14,7
CLI-005381,2026-05-01,14,10
CLI-005381,2026-06-01,19,14
CLI-005382,2026-01-01,19,14
CLI-005382,2026-02-01,19,12
CLI-005382,2026-03-01,14,7
CLI-005382,2026-04-01,15,10
CLI-005382,2026-05-01,14,9
CLI-005382,2026-06-01,14,8
CLI-005383,2026-01-01,5,3
CLI-005383,2026-02-01,9,7
CLI-005383,2026-03-01,6,4
CLI-005383,2026-04-01,12,9
CLI-005383,2026-05-01,9,7
CLI-005383,2026-06-01,9,7
CLI-005385,2026-01-01,18,14
CLI-005385,2026-02-01,17,11
CLI-005385,2026-03-01,18,14
CLI-005385,2026-04-01,16,10
CLI-005385,2026-05-01,16,10
CLI-005385,2026-06-01,16,13
CLI-005387,2026-01-01,15,7
CLI-005387,2026-02-01,16,10
CLI-005387,2026-03-01,15,9
CLI-005387,2026-04-01,14,10
CLI-005387,2026-05-01,13,10
CLI-005387,2026-06-01,16,10
CLI-005392,2026-01-01,8,6
CLI-005392,2026-02-01,10,8
CLI-005392,2026-03-01,11,7
CLI-005392,2026-04-01,13,8
CLI-005392,2026-05-01,14,10
CLI-005392,2026-06-01,11,7
CLI-005393,2026-01-01,14,7
CLI-005393,2026-02-01,11,7
CLI-005393,2026-03-01,16,8
CLI-005393,2026-04-01,10,5
CLI-005393,2026-05-01,11,7
CLI-005393,2026-06-01,9,5
CLI-005394,2026-01-01,5,4
CLI-005394,2026-02-01,15,13
CLI-005394,2026-03-01,12,9
CLI-005394,2026-04-01,11,7
CLI-005394,2026-05-01,7,3
CLI-005394,2026-06-01,12,9
CLI-005395,2026-01-01,7,5
CLI-005395,2026-02-01,9,7
CLI-005395,2026-03-01,8,5
CLI-005395,2026-04-01,11,8
CLI-005395,2026-05-01,6,4
CLI-005395,2026-06-01,9,7
CLI-005396,2026-01-01,19,10
CLI-005396,2026-02-01,16,10
CLI-005396,2026-03-01,20,12
CLI-005396,2026-04-01,21,14
CLI-005396,2026-05-01,19,10
CLI-005396,2026-06-01,21,11
CLI-005399,2026-01-01,17,13
CLI-005399,2026-02-01,18,10
CLI-005399,2026-03-01,21,11
CLI-005399,2026-04-01,15,8
CLI-005399,2026-05-01,16,13
CLI-005399,2026-06-01,21,14
CLI-005400,2026-01-01,6,3
CLI-005400,2026-02-01,7,4
CLI-005400,2026-03-01,8,6
CLI-005400,2026-04-01,8,6
CLI-005400,2026-05-01,11,7
CLI-005400,2026-06-01,10,8
CLI-005401,2026-01-01,18,9
CLI-005401,2026-02-01,18,12
CLI-005401,2026-03-01,16,8
CLI-005401,2026-04-01,17,12
CLI-005401,2026-05-01,21,12
CLI-005401,2026-06-01,14,8
CLI-005402,2026-01-01,10,5
CLI-005402,2026-02-01,5,4
CLI-005402,2026-03-01,14,9
CLI-005402,2026-04-01,9,4
CLI-005402,2026-05-01,8,5
CLI-005402,2026-06-01,9,7
CLI-005404,2026-01-01,16,10
CLI-005404,2026-02-01,18,12
CLI-005404,2026-03-01,16,9
CLI-005404,2026-04-01,17,9
CLI-005404,2026-05-01,17,11
CLI-005404,2026-06-01,16,14
CLI-005405,2026-01-01,8,4
CLI-005405,2026-02-01,5,3
CLI-005405,2026-03-01,8,5
CLI-005405,2026-04-01,6,3
CLI-005405,2026-05-01,10,8
CLI-005405,2026-06-01,6,3
CLI-005406,2026-01-01,13,10
CLI-005406,2026-02-01,11,7
CLI-005406,2026-03-01,10,6
CLI-005406,2026-04-01,11,9
CLI-005406,2026-05-01,13,8
CLI-005406,2026-06-01,11,5
CLI-005407,2026-01-01,16,11
CLI-005407,2026-02-01,21,14
CLI-005407,2026-03-01,15,10
CLI-005407,2026-04-01,13,7
CLI-005407,2026-05-01,14,10
CLI-005407,2026-06-01,13,7
CLI-005409,2026-01-01,17,14
CLI-005409,2026-02-01,16,13
CLI-005409,2026-03-01,14,7
CLI-005409,2026-04-01,17,13
CLI-005409,2026-05-01,15,10
CLI-005409,2026-06-01,15,9
CLI-005410,2026-01-01,10,7
CLI-005410,2026-02-01,12,6
CLI-005410,2026-03-01,6,4
CLI-005410,2026-04-01,10,7
CLI-005410,2026-05-01,11,8
CLI-005410,2026-06-01,5,3
CLI-005411,2026-01-01,12,6
CLI-005411,2026-02-01,14,9
CLI-005411,2026-03-01,12,7
CLI-005411,2026-04-01,16,10
CLI-005411,2026-05-01,15,9
CLI-005411,2026-06-01,11,5
CLI-005412,2026-01-01,21,13
CLI-005412,2026-02-01,21,12
CLI-005412,2026-03-01,21,14
CLI-005412,2026-04-01,21,14
CLI-005412,2026-05-01,21,14
CLI-005412,2026-06-01,18,10
CLI-005413,2026-01-01,7,5
CLI-005413,2026-02-01,10,6
CLI-005413,2026-03-01,13,10
CLI-005413,2026-04-01,12,9
CLI-005413,2026-05-01,10,7
CLI-005413,2026-06-01,7,4
CLI-005414,2026-01-01,16,12
CLI-005414,2026-02-01,19,13
CLI-005414,2026-03-01,16,13
CLI-005414,2026-04-01,14,7
CLI-005414,2026-05-01,20,14
CLI-005414,2026-06-01,14,8
CLI-005415,2026-01-01,11,9
CLI-005415,2026-02-01,16,12
CLI-005415,2026-03-01,17,8
CLI-005415,2026-04-01,17,14
CLI-005415,2026-05-01,10,8
CLI-005415,2026-06-01,14,10
CLI-005416,2026-01-01,16,9
CLI-005416,2026-02-01,10,8
CLI-005416,2026-03-01,8,6
CLI-005416,2026-04-01,6,3
CLI-005416,2026-05-01,10,7
CLI-005416,2026-06-01,11,6
CLI-005418,2026-01-01,16,13
CLI-005418,2026-02-01,18,9
CLI-005418,2026-03-01,18,11
CLI-005418,2026-04-01,18,14
CLI-005418,2026-05-01,14,8
CLI-005418,2026-06-01,17,12
CLI-005419,2026-01-01,13,7
CLI-005419,2026-02-01,16,13
CLI-005419,2026-03-01,17,14
CLI-005419,2026-04-01,18,12
CLI-005419,2026-05-01,19,9
CLI-005419,2026-06-01,16,10
CLI-005420,2026-01-01,13,7
CLI-005420,2026-02-01,16,9
CLI-005420,2026-03-01,11,8
CLI-005420,2026-04-01,16,9
CLI-005420,2026-05-01,12,7
CLI-005420,2026-06-01,12,10
CLI-005421,2026-01-01,13,6
CLI-005421,2026-02-01,7,4
CLI-005421,2026-03-01,9,6
CLI-005421,2026-04-01,9,6
CLI-005421,2026-05-01,13,8
CLI-005421,2026-06-01,4,2
CLI-005423,2026-01-01,10,7
CLI-005423,2026-02-01,9,5
CLI-005423,2026-03-01,10,8
CLI-005423,2026-04-01,10,5
CLI-005423,2026-05-01,7,4
CLI-005423,2026-06-01,10,5
CLI-005424,2026-01-01,7,4
CLI-005424,2026-02-01,11,9
CLI-005424,2026-03-01,5,4
CLI-005424,2026-04-01,9,8
CLI-005424,2026-05-01,11,6
CLI-005424,2026-06-01,9,5
CLI-005425,2026-01-01,11,8
CLI-005425,2026-02-01,8,6
CLI-005425,2026-03-01,7,4
CLI-005425,2026-04-01,12,9
CLI-005425,2026-05-01,9,5
CLI-005425,2026-06-01,9,5
CLI-005426,2026-01-01,10,7
CLI-005426,2026-02-01,18,11
CLI-005426,2026-03-01,12,10
CLI-005426,2026-04-01,17,13
CLI-005426,2026-05-01,20,14
CLI-005426,2026-06-01,13,9
CLI-005427,2026-01-01,12,7
CLI-005427,2026-02-01,15,9
CLI-005427,2026-03-01,15,9
CLI-005427,2026-04-01,14,11
CLI-005427,2026-05-01,15,10
CLI-005427,2026-06-01,14,11
CLI-005428,2026-01-01,6,4
CLI-005428,2026-02-01,3,2
CLI-005428,2026-03-01,9,7
CLI-005428,2026-04-01,5,2
CLI-005428,2026-05-01,10,5
CLI-005428,2026-06-01,7,4
CLI-005429,2026-01-01,13,8
CLI-005429,2026-02-01,17,14
CLI-005429,2026-03-01,10,7
CLI-005429,2026-04-01,14,9
CLI-005429,2026-05-01,9,7
CLI-005429,2026-06-01,13,8
CLI-005430,2026-01-01,8,4
CLI-005430,2026-02-01,7,4
CLI-005430,2026-03-01,12,10
CLI-005430,2026-04-01,8,4
CLI-005430,2026-05-01,13,8
CLI-005430,2026-06-01,11,6
CLI-005431,2026-01-01,10,7
CLI-005431,2026-02-01,11,9
CLI-005431,2026-03-01,12,9
CLI-005431,2026-04-01,12,9
CLI-005431,2026-05-01,9,7
CLI-005431,2026-06-01,11,8
CLI-005432,2026-01-01,13,11
CLI-005432,2026-02-01,10,8
CLI-005432,2026-03-01,11,9
CLI-005432,2026-04-01,6,4
CLI-005432,2026-05-01,7,5
CLI-005432,2026-06-01,7,5
CLI-005433,2026-01-01,15,9
CLI-005433,2026-02-01,13,9
CLI-005433,2026-03-01,15,8
CLI-005433,2026-04-01,14,12
CLI-005433,2026-05-01,19,10
CLI-005433,2026-06-01,14,8
CLI-005437,2026-01-01,16,12
CLI-005437,2026-02-01,15,12
CLI-005437,2026-03-01,11,8
CLI-005437,2026-04-01,20,11
CLI-005437,2026-05-01,14,7
CLI-005437,2026-06-01,19,11
CLI-005438,2026-01-01,17,10
CLI-005438,2026-02-01,20,14
CLI-005438,2026-03-01,21,13
CLI-005438,2026-04-01,17,10
CLI-005438,2026-05-01,18,9
CLI-005438,2026-06-01,17,10
CLI-005441,2026-01-01,11,6
CLI-005441,2026-02-01,12,6
CLI-005441,2026-03-01,13,7
CLI-005441,2026-04-01,16,8
CLI-005441,2026-05-01,14,7
CLI-005441,2026-06-01,15,12
CLI-005442,2026-01-01,17,12
CLI-005442,2026-02-01,15,10
CLI-005442,2026-03-01,21,13
CLI-005442,2026-04-01,19,13
CLI-005442,2026-05-01,21,11
CLI-005442,2026-06-01,21,13
CLI-005443,2026-01-01,8,5
CLI-005443,2026-02-01,5,2
CLI-005443,2026-03-01,9,7
CLI-005443,2026-04-01,5,3
CLI-005443,2026-05-01,11,6
CLI-005443,2026-06-01,4,2
CLI-005444,2026-01-01,17,8
CLI-005444,2026-02-01,15,12
CLI-005444,2026-03-01,14,9
CLI-005444,2026-04-01,19,14
CLI-005444,2026-05-01,14,8
CLI-005444,2026-06-01,18,12
CLI-005446,2026-01-01,16,10
CLI-005446,2026-02-01,12,10
CLI-005446,2026-03-01,14,7
CLI-005446,2026-04-01,16,8
CLI-005446,2026-05-01,10,8
CLI-005446,2026-06-01,14,8
CLI-005447,2026-01-01,11,6
CLI-005447,2026-02-01,12,10
CLI-005447,2026-03-01,14,8
CLI-005447,2026-04-01,13,10
CLI-005447,2026-05-01,16,10
CLI-005447,2026-06-01,10,7
CLI-005448,2026-01-01,17,8
CLI-005448,2026-02-01,19,9
CLI-005448,2026-03-01,17,13
CLI-005448,2026-04-01,19,12
CLI-005448,2026-05-01,21,14
CLI-005448,2026-06-01,21,14
CLI-005449,2026-01-01,21,10
CLI-005449,2026-02-01,21,14
CLI-005449,2026-03-01,21,14
CLI-005449,2026-04-01,21,12
CLI-005449,2026-05-01,20,11
CLI-005449,2026-06-01,17,12
CLI-005450,2026-01-01,14,11
CLI-005450,2026-02-01,18,14
CLI-005450,2026-03-01,11,8
CLI-005450,2026-04-01,20,14
CLI-005450,2026-05-01,18,13
CLI-005450,2026-06-01,17,13
CLI-005451,2026-01-01,12,8
CLI-005451,2026-02-01,17,12
CLI-005451,2026-03-01,13,7
CLI-005451,2026-04-01,14,12
CLI-005451,2026-05-01,14,8
CLI-005451,2026-06-01,17,12
CLI-005454,2026-01-01,9,7
CLI-005454,2026-02-01,14,7
CLI-005454,2026-03-01,5,4
CLI-005454,2026-04-01,15,10
CLI-005454,2026-05-01,12,8
CLI-005454,2026-06-01,12,10
CLI-005455,2026-01-01,13,10
CLI-005455,2026-02-01,17,9
CLI-005455,2026-03-01,15,9
CLI-005455,2026-04-01,15,11
CLI-005455,2026-05-01,14,11
CLI-005455,2026-06-01,16,12
CLI-005456,2026-01-01,6,3
CLI-005456,2026-02-01,9,6
CLI-005456,2026-03-01,8,6
CLI-005456,2026-04-01,8,5
CLI-005456,2026-05-01,10,7
CLI-005456,2026-06-01,6,3
CLI-005457,2026-01-01,14,10
CLI-005457,2026-02-01,14,12
CLI-005457,2026-03-01,14,12
CLI-005457,2026-04-01,8,5
CLI-005457,2026-05-01,16,9
CLI-005457,2026-06-01,16,8
CLI-005459,2026-01-01,15,10
CLI-005459,2026-02-01,12,9
CLI-005459,2026-03-01,18,9
CLI-005459,2026-04-01,13,10
CLI-005459,2026-05-01,17,13
CLI-005459,2026-06-01,18,10
CLI-005460,2026-01-01,7,4
CLI-005460,2026-02-01,8,4
CLI-005460,2026-03-01,11,7
CLI-005460,2026-04-01,8,6
CLI-005460,2026-05-01,8,6
CLI-005460,2026-06-01,10,5
CLI-005461,2026-01-01,13,9
CLI-005461,2026-02-01,6,3
CLI-005461,2026-03-01,6,3
CLI-005461,2026-04-01,4,2
CLI-005461,2026-05-01,7,4
CLI-005461,2026-06-01,10,5
CLI-005462,2026-01-01,18,10
CLI-005462,2026-02-01,18,9
CLI-005462,2026-03-01,21,14
CLI-005462,2026-04-01,18,14
CLI-005462,2026-05-01,16,11
CLI-005462,2026-06-01,20,11
CLI-005463,2026-01-01,11,7
CLI-005463,2026-02-01,8,4
CLI-005463,2026-03-01,6,3
CLI-005463,2026-04-01,5,2
CLI-005463,2026-05-01,4,2
CLI-005463,2026-06-01,7,3
CLI-005464,2026-01-01,7,3
CLI-005464,2026-02-01,9,6
CLI-005464,2026-03-01,10,7
CLI-005464,2026-04-01,11,8
CLI-005464,2026-05-01,10,7
CLI-005464,2026-06-01,6,4
CLI-005466,2026-01-01,8,4
CLI-005466,2026-02-01,12,9
CLI-005466,2026-03-01,9,7
CLI-005466,2026-04-01,7,5
CLI-005466,2026-05-01,9,6
CLI-005466,2026-06-01,6,3
CLI-005467,2026-01-01,10,8
CLI-005467,2026-02-01,16,12
CLI-005467,2026-03-01,8,5
CLI-005467,2026-04-01,12,7
CLI-005467,2026-05-01,10,5
CLI-005467,2026-06-01,14,11
CLI-005470,2026-01-01,10,8
CLI-005470,2026-02-01,11,8
CLI-005470,2026-03-01,16,8
CLI-005470,2026-04-01,14,12
CLI-005470,2026-05-01,12,8
CLI-005470,2026-06-01,12,8
CLI-005471,2026-01-01,13,11
CLI-005471,2026-02-01,19,11
CLI-005471,2026-03-01,21,11
CLI-005471,2026-04-01,15,10
CLI-005471,2026-05-01,18,13
CLI-005471,2026-06-01,21,14
CLI-005472,2026-01-01,9,5
CLI-005472,2026-02-01,8,6
CLI-005472,2026-03-01,3,2
CLI-005472,2026-04-01,6,4
CLI-005472,2026-05-01,10,8
CLI-005472,2026-06-01,7,6
CLI-005476,2026-01-01,16,11
CLI-005476,2026-02-01,15,12
CLI-005476,2026-03-01,16,13
CLI-005476,2026-04-01,10,7
CLI-005476,2026-05-01,17,11
CLI-005476,2026-06-01,14,10
CLI-005477,2026-01-01,15,11
CLI-005477,2026-02-01,15,13
CLI-005477,2026-03-01,14,7
CLI-005477,2026-04-01,14,7
CLI-005477,2026-05-01,15,10
CLI-005477,2026-06-01,16,9
CLI-005478,2026-01-01,12,9
CLI-005478,2026-02-01,16,11
CLI-005478,2026-03-01,10,5
CLI-005478,2026-04-01,10,5
CLI-005478,2026-05-01,15,9
CLI-005478,2026-06-01,14,10
CLI-005479,2026-01-01,17,12
CLI-005479,2026-02-01,21,14
CLI-005479,2026-03-01,18,14
CLI-005479,2026-04-01,16,10
CLI-005479,2026-05-01,21,14
CLI-005479,2026-06-01,18,11
CLI-005480,2026-01-01,7,6
CLI-005480,2026-02-01,4,2
CLI-005480,2026-03-01,4,3
CLI-005480,2026-04-01,9,7
CLI-005480,2026-05-01,9,6
CLI-005480,2026-06-01,11,7
CLI-005482,2026-01-01,15,12
CLI-005482,2026-02-01,11,7
CLI-005482,2026-03-01,8,5
CLI-005482,2026-04-01,9,5
CLI-005482,2026-05-01,13,10
CLI-005482,2026-06-01,13,10
CLI-005483,2026-01-01,7,5
CLI-005483,2026-02-01,7,5
CLI-005483,2026-03-01,7,4
CLI-005483,2026-04-01,10,5
CLI-005483,2026-05-01,11,5
CLI-005483,2026-06-01,10,8
CLI-005484,2026-01-01,15,12
CLI-005484,2026-02-01,15,11
CLI-005484,2026-03-01,18,9
CLI-005484,2026-04-01,17,13
CLI-005484,2026-05-01,9,7
CLI-005484,2026-06-01,12,10
CLI-005485,2026-01-01,12,9
CLI-005485,2026-02-01,12,6
CLI-005485,2026-03-01,21,14
CLI-005485,2026-04-01,20,14
CLI-005485,2026-05-01,15,12
CLI-005485,2026-06-01,12,7
CLI-005486,2026-01-01,15,13
CLI-005486,2026-02-01,20,14
CLI-005486,2026-03-01,11,6
CLI-005486,2026-04-01,14,9
CLI-005486,2026-05-01,18,13
CLI-005486,2026-06-01,13,11
CLI-005487,2026-01-01,16,9
CLI-005487,2026-02-01,20,14
CLI-005487,2026-03-01,14,9
CLI-005487,2026-04-01,16,12
CLI-005487,2026-05-01,21,14
CLI-005487,2026-06-01,14,9
CLI-005488,2026-01-01,7,5
CLI-005488,2026-02-01,8,6
CLI-005488,2026-03-01,6,4
CLI-005488,2026-04-01,2,1
CLI-005488,2026-05-01,4,2
CLI-005488,2026-06-01,10,6
CLI-005489,2026-01-01,17,9
CLI-005489,2026-02-01,13,9
CLI-005489,2026-03-01,13,9
CLI-005489,2026-04-01,15,13
CLI-005489,2026-05-01,18,12
CLI-005489,2026-06-01,12,9
CLI-005490,2026-01-01,10,5
CLI-005490,2026-02-01,5,3
CLI-005490,2026-03-01,9,4
CLI-005490,2026-04-01,6,3
CLI-005490,2026-05-01,7,3
CLI-005490,2026-06-01,8,6
CLI-005491,2026-01-01,11,8
CLI-005491,2026-02-01,7,3
CLI-005491,2026-03-01,9,4
CLI-005491,2026-04-01,15,9
CLI-005491,2026-05-01,9,5
CLI-005491,2026-06-01,12,9
CLI-005493,2026-01-01,15,11
CLI-005493,2026-02-01,18,11
CLI-005493,2026-03-01,16,11
CLI-005493,2026-04-01,13,6
CLI-005493,2026-05-01,16,13
CLI-005493,2026-06-01,11,5
CLI-005494,2026-01-01,4,2
CLI-005494,2026-02-01,6,4
CLI-005494,2026-03-01,8,5
CLI-005494,2026-04-01,8,6
CLI-005494,2026-05-01,10,7
CLI-005494,2026-06-01,9,5
CLI-005495,2026-01-01,15,11
CLI-005495,2026-02-01,10,7
CLI-005495,2026-03-01,13,7
CLI-005495,2026-04-01,11,5
CLI-005495,2026-05-01,7,5
CLI-005495,2026-06-01,16,11
CLI-005496,2026-01-01,8,4
CLI-005496,2026-02-01,10,6
CLI-005496,2026-03-01,5,3
CLI-005496,2026-04-01,5,2
CLI-005496,2026-05-01,6,4
CLI-005496,2026-06-01,8,6
CLI-005497,2026-01-01,5,3
CLI-005497,2026-02-01,9,5
CLI-005497,2026-03-01,1,0
CLI-005497,2026-04-01,7,6
CLI-005497,2026-05-01,7,4
CLI-005497,2026-06-01,7,4
CLI-005498,2026-01-01,18,11
CLI-005498,2026-02-01,11,8
CLI-005498,2026-03-01,11,5
CLI-005498,2026-04-01,13,10
CLI-005498,2026-05-01,12,9
CLI-005498,2026-06-01,10,7
CLI-005500,2026-01-01,11,6
CLI-005500,2026-02-01,15,12
CLI-005500,2026-03-01,13,9
CLI-005500,2026-04-01,11,6
CLI-005500,2026-05-01,17,12
CLI-005500,2026-06-01,14,11
CLI-005501,2026-01-01,12,10
CLI-005501,2026-02-01,12,6
CLI-005501,2026-03-01,10,7
CLI-005501,2026-04-01,13,11
CLI-005501,2026-05-01,12,7
CLI-005501,2026-06-01,12,6
CLI-005503,2026-01-01,19,13
CLI-005503,2026-02-01,21,14
CLI-005503,2026-03-01,16,12
CLI-005503,2026-04-01,20,12
CLI-005503,2026-05-01,18,13
CLI-005503,2026-06-01,21,14
CLI-005504,2026-01-01,15,7
CLI-005504,2026-02-01,13,7
CLI-005504,2026-03-01,13,7
CLI-005504,2026-04-01,13,7
CLI-005504,2026-05-01,14,12
CLI-005504,2026-06-01,8,4
CLI-005505,2026-01-01,6,4
CLI-005505,2026-02-01,8,5
CLI-005505,2026-03-01,3,2
CLI-005505,2026-04-01,4,2
CLI-005505,2026-05-01,7,4
CLI-005505,2026-06-01,6,5
CLI-005506,2026-01-01,8,5
CLI-005506,2026-02-01,7,4
CLI-005506,2026-03-01,6,3
CLI-005506,2026-04-01,7,4
CLI-005506,2026-05-01,8,6
CLI-005506,2026-06-01,13,10
CLI-005509,2026-01-01,13,9
CLI-005509,2026-02-01,12,10
CLI-005509,2026-03-01,12,6
CLI-005509,2026-04-01,11,7
CLI-005509,2026-05-01,12,10
CLI-005509,2026-06-01,17,11
CLI-005510,2026-01-01,20,11
CLI-005510,2026-02-01,17,14
CLI-005510,2026-03-01,14,7
CLI-005510,2026-04-01,16,13
CLI-005510,2026-05-01,18,10
CLI-005510,2026-06-01,19,14
CLI-005511,2026-01-01,7,4
CLI-005511,2026-02-01,11,8
CLI-005511,2026-03-01,10,5
CLI-005511,2026-04-01,8,5
CLI-005511,2026-05-01,9,4
CLI-005511,2026-06-01,10,8
CLI-005512,2026-01-01,17,14
CLI-005512,2026-02-01,13,10
CLI-005512,2026-03-01,11,6
CLI-005512,2026-04-01,15,8
CLI-005512,2026-05-01,19,13
CLI-005512,2026-06-01,20,14
CLI-005513,2026-01-01,9,4
CLI-005513,2026-02-01,10,5
CLI-005513,2026-03-01,5,3
CLI-005513,2026-04-01,6,5
CLI-005513,2026-05-01,8,6
CLI-005513,2026-06-01,6,4
CLI-005514,2026-01-01,14,7
CLI-005514,2026-02-01,13,10
CLI-005514,2026-03-01,13,9
CLI-005514,2026-04-01,16,9
CLI-005514,2026-05-01,17,9
CLI-005514,2026-06-01,12,6
CLI-005515,2026-01-01,9,5
CLI-005515,2026-02-01,12,10
CLI-005515,2026-03-01,12,8
CLI-005515,2026-04-01,11,8
CLI-005515,2026-05-01,9,6
CLI-005515,2026-06-01,9,6
CLI-005516,2026-01-01,9,7
CLI-005516,2026-02-01,10,7
CLI-005516,2026-03-01,10,7
CLI-005516,2026-04-01,7,4
CLI-005516,2026-05-01,7,3
CLI-005516,2026-06-01,10,7
CLI-005517,2026-01-01,11,6
CLI-005517,2026-02-01,12,6
CLI-005517,2026-03-01,11,7
CLI-005517,2026-04-01,14,10
CLI-005517,2026-05-01,9,5
CLI-005517,2026-06-01,7,4
CLI-005519,2026-01-01,15,12
CLI-005519,2026-02-01,19,11
CLI-005519,2026-03-01,16,8
CLI-005519,2026-04-01,14,9
CLI-005519,2026-05-01,14,8
CLI-005519,2026-06-01,15,10
CLI-005520,2026-01-01,16,11
CLI-005520,2026-02-01,18,14
CLI-005520,2026-03-01,20,14
CLI-005520,2026-04-01,18,9
CLI-005520,2026-05-01,18,11
CLI-005520,2026-06-01,17,9
CLI-005521,2026-01-01,20,12
CLI-005521,2026-02-01,16,11
CLI-005521,2026-03-01,19,11
CLI-005521,2026-04-01,19,14
CLI-005521,2026-05-01,19,13
CLI-005521,2026-06-01,17,13
CLI-005522,2026-01-01,19,12
CLI-005522,2026-02-01,21,14
CLI-005522,2026-03-01,17,8
CLI-005522,2026-04-01,19,14
CLI-005522,2026-05-01,18,14
CLI-005522,2026-06-01,19,14
CLI-005523,2026-01-01,7,4
CLI-005523,2026-02-01,10,7
CLI-005523,2026-03-01,10,6
CLI-005523,2026-04-01,7,3
CLI-005523,2026-05-01,7,5
CLI-005523,2026-06-01,2,1
CLI-005525,2026-01-01,8,4
CLI-005525,2026-02-01,10,7
CLI-005525,2026-03-01,8,4
CLI-005525,2026-04-01,9,5
CLI-005525,2026-05-01,10,6
CLI-005525,2026-06-01,12,8
CLI-005526,2026-01-01,14,12
CLI-005526,2026-02-01,9,5
