lead_id,advisor_id,market,territory,product_interest,stage,created_date,last_update
LEAD-009561,ADV-043,Botswana,Gaborone,Funeral,Contacted,2025-01-10,2025-02-20
LEAD-009562,ADV-092,Botswana,Gaborone,Funeral,Meeting,2024-06-30,2024-07-04
LEAD-009563,ADV-094,South Africa,Eastern Cape,Funeral,Proposal,2024-11-10,2024-12-17
LEAD-009564,ADV-094,South Africa,Eastern Cape,Funeral,Closed Lost,2026-01-14,2026-01-14
LEAD-009565,ADV-099,South Africa,Western Cape,Health,Contacted,2024-07-03,2024-07-16
LEAD-009566,ADV-063,Namibia,Windhoek,Funeral,Closed Lost,2026-05-05,2026-05-05
LEAD-009567,ADV-063,Namibia,Windhoek,Life,Closed Lost,2025-12-08,2025-12-28
LEAD-009568,ADV-081,Namibia,Windhoek,Health,Meeting,2025-01-01,2025-01-02
LEAD-009569,ADV-047,Lesotho,Maseru,Funeral,Proposal,2025-05-31,2025-06-02
LEAD-009570,ADV-148,South Africa,Western Cape,Life,Closed Lost,2024-10-20,2024-11-21
LEAD-009571,ADV-106,South Africa,KwaZulu-Natal,Funeral,Contacted,2025-12-02,2026-01-03
LEAD-009572,ADV-145,South Africa,Western Cape,Health,Closed Won,2024-07-05,2024-07-30
LEAD-009573,ADV-037,South Africa,Eastern Cape,Funeral,Proposal,2024-06-25,2024-07-29
LEAD-009574,ADV-031,Botswana,Francistown,Investment,New,2024-12-16,2024-12-28
LEAD-009575,ADV-106,South Africa,KwaZulu-Natal,Funeral,New,2025-08-01,2025-08-19
LEAD-009576,ADV-088,South Africa,Eastern Cape,Investment,Proposal,2024-06-20,2024-08-03
LEAD-009577,ADV-140,Namibia,Swakopmund,Funeral,Contacted,2026-01-26,2026-01-31
LEAD-009578,ADV-074,South Africa,Eastern Cape,Health,Meeting,2025-05-19,2025-06-02
LEAD-009579,ADV-068,Lesotho,Berea,Investment,Contacted,2026-05-05,2026-05-14
LEAD-009580,ADV-057,Lesotho,Berea,Life,Closed Won,2025-01-17,2025-02-15
LEAD-009581,ADV-050,South Africa,Western Cape,Health,Contacted,2024-10-01,2024-11-02
LEAD-009582,ADV-061,Lesotho,Berea,Funeral,Contacted,2026-05-26,2026-06-20
LEAD-009583,ADV-127,South Africa,Eastern Cape,Funeral,Closed Won,2024-10-19,2024-11-27
LEAD-009584,ADV-056,Botswana,Gaborone,Life,Closed Won,2026-05-01,2026-06-02
LEAD-009585,ADV-042,South Africa,Eastern Cape,Life,Meeting,2024-10-29,2024-12-04
LEAD-009586,ADV-058,Lesotho,Maseru,Life,Contacted,2026-03-29,2026-04-25
LEAD-009587,ADV-134,South Africa,Western Cape,Investment,Contacted,2026-01-02,2026-02-07
LEAD-009588,ADV-134,South Africa,Western Cape,Life,New,2024-09-13,2024-10-13
LEAD-009589,ADV-066,Botswana,Gaborone,Funeral,Proposal,2026-03-24,2026-04-09
LEAD-009590,ADV-017,Lesotho,Berea,Health,Contacted,2026-01-24,2026-02-14
LEAD-009591,ADV-155,Lesotho,Berea,Funeral,Proposal,2025-11-11,2025-12-21
LEAD-009592,ADV-078,South Africa,Western Cape,Funeral,Contacted,2024-08-14,2024-08-20
LEAD-009593,ADV-013,South Africa,Eastern Cape,Funeral,Meeting,2024-07-18,2024-08-27
LEAD-009594,ADV-151,South Africa,Gauteng,Funeral,Contacted,2024-08-07,2024-08-16
LEAD-009595,ADV-137,Lesotho,Maseru,Funeral,New,2026-03-11,2026-04-02
LEAD-009596,ADV-037,South Africa,Eastern Cape,Health,Contacted,2025-04-16,2025-05-26
LEAD-009597,ADV-102,Botswana,Francistown,Life,Contacted,2025-05-01,2025-05-29
LEAD-009598,ADV-086,South Africa,KwaZulu-Natal,Life,Contacted,2024-12-29,2025-01-19
LEAD-009599,ADV-050,South Africa,Western Cape,Health,New,2025-05-02,2025-06-15
LEAD-009600,ADV-047,Lesotho,Maseru,Funeral,Contacted,2024-07-07,2024-08-16
LEAD-009601,ADV-012,Lesotho,Maseru,Investment,New,2025-01-16,2025-02-17
LEAD-009602,ADV-131,South Africa,Eastern Cape,Health,Closed Lost,2025-03-15,2025-03-20
LEAD-009603,ADV-154,South Africa,Gauteng,Funeral,New,2024-07-16,2024-08-01
LEAD-009604,ADV-035,South Africa,Gauteng,Funeral,Proposal,2024-11-26,2024-12-24
LEAD-009605,ADV-096,South Africa,Gauteng,Life,Meeting,2025-07-15,2025-08-10
LEAD-009606,ADV-096,South Africa,Gauteng,Health,Closed Won,2024-09-14,2024-10-23
LEAD-009607,ADV-027,South Africa,Eastern Cape,Life,New,2024-10-12,2024-11-24
LEAD-009608,ADV-053,South Africa,Western Cape,Funeral,Meeting,2025-03-21,2025-04-12
LEAD-009609,ADV-032,South Africa,KwaZulu-Natal,Funeral,New,2026-05-12,2026-05-30
LEAD-009610,ADV-110,South Africa,KwaZulu-Natal,Life,Contacted,2026-01-19,2026-02-24
LEAD-009611,ADV-045,South Africa,KwaZulu-Natal,Health,New,2024-09-11,2024-09-21
LEAD-009612,ADV-067,South Africa,Gauteng,Funeral,New,2025-08-09,2025-08-26
LEAD-009613,ADV-078,South Africa,Western Cape,Life,Contacted,2026-06-03,2026-06-20
LEAD-009614,ADV-136,South Africa,Eastern Cape,Life,Proposal,2025-12-07,2025-12-13
LEAD-009615,ADV-130,Lesotho,Maseru,Life,New,2025-08-21,2025-09-25
LEAD-009616,ADV-056,Botswana,Gaborone,Life,Contacted,2025-09-19,2025-10-17
LEAD-009617,ADV-148,South Africa,Western Cape,Life,Contacted,2025-09-09,2025-09-14
LEAD-009618,ADV-097,Lesotho,Maseru,Life,Closed Lost,2026-02-08,2026-03-21
LEAD-009619,ADV-136,South Africa,Eastern Cape,Life,Contacted,2024-07-22,2024-08-10
LEAD-009620,ADV-157,South Africa,Eastern Cape,Funeral,Meeting,2025-01-15,2025-02-26
LEAD-009621,ADV-106,South Africa,KwaZulu-Natal,Life,Closed Won,2024-08-06,2024-09-09
LEAD-009622,ADV-065,Botswana,Gaborone,Health,Closed Won,2025-08-08,2025-08-20
LEAD-009623,ADV-049,Namibia,Swakopmund,Life,Contacted,2025-12-28,2026-01-26
LEAD-009624,ADV-150,Namibia,Windhoek,Funeral,Proposal,2025-05-23,2025-06-15
LEAD-009625,ADV-116,South Africa,Eastern Cape,Funeral,Proposal,2025-09-08,2025-09-16
LEAD-009626,ADV-069,South Africa,KwaZulu-Natal,Funeral,Meeting,2025-06-27,2025-08-10
LEAD-009627,ADV-115,South Africa,Gauteng,Life,Contacted,2026-05-30,2026-06-20
LEAD-009628,ADV-130,Lesotho,Maseru,Life,Contacted,2024-11-15,2024-12-15
LEAD-009629,ADV-059,South Africa,Eastern Cape,Funeral,Contacted,2024-07-25,2024-08-09
LEAD-009630,ADV-056,Botswana,Gaborone,Life,Closed Won,2025-07-30,2025-08-21
LEAD-009631,ADV-031,Botswana,Francistown,Funeral,Contacted,2025-02-14,2025-03-14
LEAD-009632,ADV-054,South Africa,Western Cape,Funeral,Closed Won,2026-03-02,2026-03-02
LEAD-009633,ADV-050,South Africa,Western Cape,Funeral,Contacted,2025-01-20,2025-02-26
LEAD-009634,ADV-131,South Africa,Eastern Cape,Funeral,Contacted,2025-06-19,2025-07-15
LEAD-009635,ADV-019,South Africa,Western Cape,Funeral,Proposal,2024-10-19,2024-11-09
LEAD-009636,ADV-064,South Africa,KwaZulu-Natal,Life,Closed Won,2024-12-09,2025-01-08
LEAD-009637,ADV-104,Botswana,Francistown,Health,Proposal,2026-01-20,2026-01-27
LEAD-009638,ADV-159,South Africa,Gauteng,Life,Meeting,2026-03-17,2026-04-11
LEAD-009639,ADV-018,Lesotho,Berea,Life,Closed Lost,2025-12-17,2025-12-18
LEAD-009640,ADV-021,Namibia,Swakopmund,Funeral,Closed Won,2024-08-04,2024-08-23
LEAD-009641,ADV-017,Lesotho,Berea,Life,Contacted,2025-05-29,2025-06-13
LEAD-009642,ADV-134,South Africa,Western Cape,Funeral,New,2026-03-21,2026-04-08
LEAD-009643,ADV-132,Botswana,Francistown,Investment,Proposal,2025-12-27,2025-12-31
LEAD-009644,ADV-112,South Africa,Gauteng,Funeral,Meeting,2026-01-31,2026-02-11
LEAD-009645,ADV-121,South Africa,Gauteng,Health,Closed Won,2024-08-27,2024-09-09
LEAD-009646,ADV-148,South Africa,Western Cape,Health,Closed Lost,2024-12-11,2025-01-04
LEAD-009647,ADV-080,South Africa,Western Cape,Funeral,Meeting,2025-03-21,2025-04-02
LEAD-009648,ADV-125,Lesotho,Berea,Funeral,Contacted,2024-07-13,2024-08-05
LEAD-009649,ADV-128,South Africa,Gauteng,Life,Closed Won,2024-08-31,2024-10-12
LEAD-009650,ADV-098,South Africa,Gauteng,Life,Closed Lost,2024-08-02,2024-09-10
LEAD-009651,ADV-145,South Africa,Western Cape,Funeral,New,2024-10-21,2024-11-03
LEAD-009652,ADV-154,South Africa,Gauteng,Life,Closed Won,2024-07-10,2024-07-20
LEAD-009653,ADV-154,South Africa,Gauteng,Life,Closed Lost,2026-03-09,2026-04-08
LEAD-009654,ADV-085,Namibia,Swakopmund,Health,Closed Lost,2026-05-24,2026-06-02
LEAD-009655,ADV-022,South Africa,Eastern Cape,Investment,Contacted,2025-01-13,2025-02-10
LEAD-009656,ADV-039,South Africa,Gauteng,Life,Meeting,2026-05-13,2026-05-31
LEAD-009657,ADV-065,Botswana,Gaborone,Life,Contacted,2025-08-02,2025-08-03
LEAD-009658,ADV-076,South Africa,Western Cape,Health,Contacted,2024-08-06,2024-09-12
LEAD-009659,ADV-097,Lesotho,Maseru,Funeral,Closed Lost,2025-03-30,2025-05-02
LEAD-009660,ADV-068,Lesotho,Berea,Health,Closed Lost,2026-01-10,2026-01-21
LEAD-009661,ADV-008,South Africa,Gauteng,Investment,Contacted,2025-04-21,2025-05-22
LEAD-009662,ADV-101,South Africa,KwaZulu-Natal,Funeral,Closed Won,2025-07-23,2025-09-02
LEAD-009663,ADV-141,South Africa,Western Cape,Life,Closed Won,2025-10-20,2025-10-25
LEAD-009664,ADV-097,Lesotho,Maseru,Funeral,Closed Lost,2024-08-27,2024-09-28
LEAD-009665,ADV-041,Namibia,Swakopmund,Funeral,Meeting,2024-07-23,2024-07-29
LEAD-009666,ADV-107,Lesotho,Maseru,Life,Closed Won,2026-03-20,2026-03-27
LEAD-009667,ADV-110,South Africa,KwaZulu-Natal,Health,Closed Won,2025-01-27,2025-02-08
LEAD-009668,ADV-057,Lesotho,Berea,Life,Meeting,2024-12-12,2025-01-13
LEAD-009669,ADV-081,Namibia,Windhoek,Life,Closed Won,2024-11-03,2024-12-16
LEAD-009670,ADV-025,South Africa,Gauteng,Life,Contacted,2026-01-29,2026-03-14
LEAD-009671,ADV-117,Botswana,Francistown,Funeral,Contacted,2024-12-13,2025-01-20
LEAD-009672,ADV-110,South Africa,KwaZulu-Natal,Investment,New,2025-09-24,2025-11-04
LEAD-009673,ADV-112,South Africa,Gauteng,Funeral,Closed Lost,2026-02-08,2026-03-11
LEAD-009674,ADV-078,South Africa,Western Cape,Health,Contacted,2024-12-08,2025-01-20
LEAD-009675,ADV-107,Lesotho,Maseru,Health,Contacted,2025-11-13,2025-11-22
LEAD-009676,ADV-122,Namibia,Swakopmund,Life,New,2025-02-26,2025-03-10
LEAD-009677,ADV-003,South Africa,Gauteng,Life,Closed Won,2026-01-24,2026-03-05
LEAD-009678,ADV-076,South Africa,Western Cape,Life,Closed Lost,2025-04-09,2025-04-15
LEAD-009679,ADV-107,Lesotho,Maseru,Life,Closed Lost,2024-11-11,2024-12-10
LEAD-009680,ADV-132,Botswana,Francistown,Health,Closed Lost,2025-02-17,2025-03-19
LEAD-009681,ADV-128,South Africa,Gauteng,Life,Meeting,2025-04-27,2025-05-23
LEAD-009682,ADV-110,South Africa,KwaZulu-Natal,Funeral,Contacted,2026-02-05,2026-03-21
LEAD-009683,ADV-013,South Africa,Eastern Cape,Funeral,Proposal,2025-03-14,2025-03-15
LEAD-009684,ADV-085,Namibia,Swakopmund,Funeral,Contacted,2025-04-09,2025-04-22
LEAD-009685,ADV-087,South Africa,Gauteng,Life,Proposal,2025-02-02,2025-02-24
LEAD-009686,ADV-057,Lesotho,Berea,Health,Closed Won,2025-03-04,2025-03-23
LEAD-009687,ADV-150,Namibia,Windhoek,Funeral,New,2025-04-24,2025-05-18
LEAD-009688,ADV-076,South Africa,Western Cape,Health,Closed Won,2025-03-09,2025-04-07
LEAD-009689,ADV-128,South Africa,Gauteng,Investment,Closed Lost,2026-04-05,2026-04-05
LEAD-009690,ADV-080,South Africa,Western Cape,Life,Meeting,2024-10-31,2024-11-03
LEAD-009691,ADV-138,South Africa,Eastern Cape,Funeral,Closed Lost,2024-10-15,2024-11-03
LEAD-009692,ADV-077,South Africa,Gauteng,Funeral,Meeting,2025-02-14,2025-03-28
LEAD-009693,ADV-137,Lesotho,Maseru,Investment,New,2025-05-16,2025-06-13
LEAD-009694,ADV-095,South Africa,Western Cape,Life,Proposal,2024-10-13,2024-11-17
LEAD-009695,ADV-096,South Africa,Gauteng,Health,Closed Lost,2026-01-31,2026-02-22
LEAD-009696,ADV-114,South Africa,KwaZulu-Natal,Funeral,New,2025-03-21,2025-04-26
LEAD-009697,ADV-039,South Africa,Gauteng,Life,Contacted,2026-02-23,2026-04-08
LEAD-009698,ADV-103,Lesotho,Berea,Investment,Contacted,2025-04-10,2025-04-16
LEAD-009699,ADV-107,Lesotho,Maseru,Funeral,Contacted,2024-10-05,2024-11-04
LEAD-009700,ADV-034,South Africa,KwaZulu-Natal,Investment,Closed Won,2024-08-31,2024-10-11
LEAD-009701,ADV-073,South Africa,KwaZulu-Natal,Health,Contacted,2025-08-28,2025-09-08
LEAD-009702,ADV-016,South Africa,Western Cape,Funeral,Contacted,2026-03-03,2026-04-10
LEAD-009703,ADV-137,Lesotho,Maseru,Funeral,Meeting,2025-06-09,2025-07-13
LEAD-009704,ADV-068,Lesotho,Berea,Funeral,Closed Won,2025-07-20,2025-08-13
LEAD-009705,ADV-031,Botswana,Francistown,Investment,Closed Won,2025-10-12,2025-11-17
LEAD-009706,ADV-016,South Africa,Western Cape,Life,Contacted,2025-11-24,2025-12-16
LEAD-009707,ADV-099,South Africa,Western Cape,Health,Meeting,2026-04-27,2026-06-02
LEAD-009708,ADV-021,Namibia,Swakopmund,Funeral,Meeting,2024-11-02,2024-12-02
LEAD-009709,ADV-086,South Africa,KwaZulu-Natal,Investment,Meeting,2025-09-25,2025-10-24
LEAD-009710,ADV-049,Namibia,Swakopmund,Funeral,Meeting,2024-07-29,2024-08-03
LEAD-009711,ADV-109,South Africa,Gauteng,Life,Proposal,2024-10-04,2024-11-12
LEAD-009712,ADV-021,Namibia,Swakopmund,Health,Closed Lost,2026-04-07,2026-04-08
LEAD-009713,ADV-131,South Africa,Eastern Cape,Funeral,Contacted,2024-06-23,2024-07-04
LEAD-009714,ADV-025,South Africa,Gauteng,Funeral,Contacted,2025-11-24,2025-12-17
LEAD-009715,ADV-080,South Africa,Western Cape,Life,Contacted,2025-09-09,2025-10-20
LEAD-009716,ADV-132,Botswana,Francistown,Health,Proposal,2025-08-01,2025-09-12
LEAD-009717,ADV-029,Botswana,Gaborone,Funeral,Meeting,2025-02-22,2025-02-25
LEAD-009718,ADV-071,Botswana,Gaborone,Funeral,Proposal,2025-06-25,2025-07-07
LEAD-009719,ADV-016,South Africa,Western Cape,Funeral,New,2024-11-28,2024-12-22
LEAD-009720,ADV-032,South Africa,KwaZulu-Natal,Investment,Contacted,2026-02-03,2026-02-08
LEAD-009721,ADV-025,South Africa,Gauteng,Funeral,Meeting,2025-01-13,2025-01-19
LEAD-009722,ADV-082,South Africa,Eastern Cape,Health,Contacted,2024-09-27,2024-10-16
LEAD-009723,ADV-026,South Africa,Eastern Cape,Life,Proposal,2024-12-26,2025-01-16
LEAD-009724,ADV-076,South Africa,Western Cape,Life,New,2024-12-23,2025-01-21
LEAD-009725,ADV-089,South Africa,Western Cape,Health,Proposal,2025-04-02,2025-04-14
LEAD-009726,ADV-019,South Africa,Western Cape,Life,Proposal,2025-08-21,2025-09-12
LEAD-009727,ADV-075,South Africa,Gauteng,Funeral,Meeting,2025-08-22,2025-09-04
LEAD-009728,ADV-132,Botswana,Francistown,Funeral,New,2025-03-23,2025-04-29
LEAD-009729,ADV-053,South Africa,Western Cape,Funeral,Contacted,2026-03-28,2026-04-02
LEAD-009730,ADV-042,South Africa,Eastern Cape,Health,Contacted,2025-03-24,2025-03-25
LEAD-009731,ADV-094,South Africa,Eastern Cape,Life,Proposal,2025-11-03,2025-12-02
LEAD-009732,ADV-136,South Africa,Eastern Cape,Investment,Meeting,2025-08-07,2025-09-06
LEAD-009733,ADV-031,Botswana,Francistown,Funeral,New,2024-11-21,2024-12-08
LEAD-009734,ADV-135,Botswana,Gaborone,Funeral,New,2025-09-20,2025-10-24
LEAD-009735,ADV-018,Lesotho,Berea,Investment,Closed Won,2024-09-28,2024-10-23
LEAD-009736,ADV-043,Botswana,Gaborone,Investment,New,2024-06-22,2024-07-06
LEAD-009737,ADV-114,South Africa,KwaZulu-Natal,Investment,New,2024-11-20,2024-12-28
LEAD-009738,ADV-056,Botswana,Gaborone,Health,Closed Won,2025-09-04,2025-10-13
LEAD-009739,ADV-123,Namibia,Windhoek,Funeral,Proposal,2026-01-12,2026-02-22
LEAD-009740,ADV-095,South Africa,Western Cape,Funeral,Closed Won,2024-08-18,2024-09-30
LEAD-009741,ADV-014,Botswana,Gaborone,Investment,Meeting,2024-10-24,2024-12-02
LEAD-009742,ADV-152,South Africa,Gauteng,Funeral,Proposal,2025-06-12,2025-07-02
LEAD-009743,ADV-013,South Africa,Eastern Cape,Life,New,2024-09-09,2024-10-14
LEAD-009744,ADV-142,South Africa,Western Cape,Funeral,New,2024-11-01,2024-12-04
LEAD-009745,ADV-067,South Africa,Gauteng,Funeral,Contacted,2026-04-02,2026-04-09
LEAD-009746,ADV-077,South Africa,Gauteng,Funeral,Proposal,2025-12-09,2025-12-31
LEAD-009747,ADV-096,South Africa,Gauteng,Funeral,Closed Lost,2026-04-15,2026-04-30
LEAD-009748,ADV-059,South Africa,Eastern Cape,Funeral,Contacted,2025-11-18,2025-12-21
LEAD-009749,ADV-065,Botswana,Gaborone,Funeral,Closed Lost,2026-05-11,2026-05-30
LEAD-009750,ADV-061,Lesotho,Berea,Funeral,Contacted,2024-09-21,2024-10-14
LEAD-009751,ADV-135,Botswana,Gaborone,Investment,Proposal,2024-11-28,2024-12-03
LEAD-009752,ADV-136,South Africa,Eastern Cape,Life,Contacted,2025-09-17,2025-09-27
LEAD-009753,ADV-113,Botswana,Francistown,Funeral,Contacted,2025-04-29,2025-05-11
LEAD-009754,ADV-102,Botswana,Francistown,Investment,Proposal,2026-01-30,2026-01-31
LEAD-009755,ADV-157,South Africa,Eastern Cape,Life,New,2024-10-15,2024-10-23
LEAD-009756,ADV-107,Lesotho,Maseru,Funeral,Proposal,2026-06-07,2026-06-14
LEAD-009757,ADV-154,South Africa,Gauteng,Health,Closed Lost,2026-06-09,2026-06-20
LEAD-009758,ADV-059,South Africa,Eastern Cape,Funeral,Closed Won,2025-09-01,2025-09-17
LEAD-009759,ADV-016,South Africa,Western Cape,Funeral,Proposal,2026-01-07,2026-01-21
LEAD-009760,ADV-113,Botswana,Francistown,Health,New,2025-05-04,2025-05-24
LEAD-009761,ADV-054,South Africa,Western Cape,Investment,Closed Lost,2024-09-26,2024-10-03
LEAD-009762,ADV-124,Namibia,Windhoek,Funeral,Contacted,2026-06-07,2026-06-20
LEAD-009763,ADV-038,South Africa,Eastern Cape,Health,Closed Lost,2025-09-12,2025-10-15
LEAD-009764,ADV-079,Lesotho,Maseru,Funeral,New,2026-04-19,2026-04-25
LEAD-009765,ADV-103,Lesotho,Berea,Funeral,Meeting,2024-12-27,2025-02-06
LEAD-009766,ADV-094,South Africa,Eastern Cape,Life,Closed Won,2025-06-05,2025-06-15
LEAD-009767,ADV-005,South Africa,Gauteng,Health,Closed Won,2025-10-07,2025-11-20
LEAD-009768,ADV-123,Namibia,Windhoek,Funeral,Meeting,2026-01-12,2026-02-19
LEAD-009769,ADV-038,South Africa,Eastern Cape,Health,Closed Lost,2024-09-16,2024-10-23
LEAD-009770,ADV-050,South Africa,Western Cape,Investment,Meeting,2025-01-10,2025-02-21
LEAD-009771,ADV-075,South Africa,Gauteng,Funeral,New,2025-08-06,2025-08-26
LEAD-009772,ADV-004,South Africa,Eastern Cape,Funeral,New,2026-01-27,2026-02-04
LEAD-009773,ADV-030,Botswana,Francistown,Life,Meeting,2024-09-27,2024-10-25
LEAD-009774,ADV-112,South Africa,Gauteng,Funeral,Contacted,2024-12-14,2025-01-02
LEAD-009775,ADV-134,South Africa,Western Cape,Investment,New,2026-06-13,2026-06-20
LEAD-009776,ADV-139,South Africa,Gauteng,Life,Contacted,2024-11-16,2024-11-21
LEAD-009777,ADV-010,South Africa,Gauteng,Life,Proposal,2025-10-05,2025-11-11
LEAD-009778,ADV-024,South Africa,Western Cape,Health,Closed Lost,2025-09-28,2025-10-21
LEAD-009779,ADV-143,South Africa,Gauteng,Life,New,2025-10-17,2025-11-18
LEAD-009780,ADV-060,South Africa,Eastern Cape,Health,Proposal,2026-01-02,2026-02-02
LEAD-009781,ADV-015,Botswana,Francistown,Health,New,2025-08-03,2025-09-16
LEAD-009782,ADV-086,South Africa,KwaZulu-Natal,Funeral,New,2026-02-20,2026-03-01
LEAD-009783,ADV-155,Lesotho,Berea,Investment,New,2024-09-09,2024-09-19
LEAD-009784,ADV-115,South Africa,Gauteng,Funeral,Contacted,2025-07-24,2025-08-18
LEAD-009785,ADV-044,Namibia,Swakopmund,Life,Closed Won,2025-08-28,2025-10-11
LEAD-009786,ADV-014,Botswana,Gaborone,Health,New,2024-09-15,2024-10-07
LEAD-009787,ADV-154,South Africa,Gauteng,Health,Contacted,2024-12-10,2025-01-01
LEAD-009788,ADV-146,South Africa,KwaZulu-Natal,Health,Contacted,2025-12-14,2026-01-05
LEAD-009789,ADV-111,South Africa,Gauteng,Investment,Meeting,2024-11-04,2024-12-11
LEAD-009790,ADV-005,South Africa,Gauteng,Health,Contacted,2026-01-27,2026-02-25
LEAD-009791,ADV-084,Lesotho,Berea,Health,Contacted,2025-08-12,2025-08-12
LEAD-009792,ADV-126,South Africa,Western Cape,Life,Contacted,2025-12-29,2026-01-30
LEAD-009793,ADV-028,Namibia,Swakopmund,Health,Contacted,2026-01-07,2026-01-18
LEAD-009794,ADV-108,Lesotho,Berea,Funeral,Closed Won,2025-05-06,2025-05-06
LEAD-009795,ADV-025,South Africa,Gauteng,Funeral,Contacted,2025-12-07,2025-12-17
LEAD-009796,ADV-056,Botswana,Gaborone,Life,Meeting,2025-03-27,2025-04-10
LEAD-009797,ADV-032,South Africa,KwaZulu-Natal,Life,Meeting,2025-06-09,2025-06-29
LEAD-009798,ADV-046,Lesotho,Berea,Life,Meeting,2025-09-22,2025-10-05
LEAD-009799,ADV-112,South Africa,Gauteng,Life,Proposal,2025-01-18,2025-02-08
LEAD-009800,ADV-112,South Africa,Gauteng,Life,Contacted,2025-11-28,2026-01-04
LEAD-009801,ADV-009,Lesotho,Maseru,Life,Contacted,2026-03-23,2026-03-23
LEAD-009802,ADV-106,South Africa,KwaZulu-Natal,Funeral,Meeting,2026-05-14,2026-05-14
LEAD-009803,ADV-060,South Africa,Eastern Cape,Funeral,Contacted,2025-09-07,2025-09-26
LEAD-009804,ADV-077,South Africa,Gauteng,Life,Meeting,2025-04-18,2025-05-02
LEAD-009805,ADV-096,South Africa,Gauteng,Funeral,Contacted,2025-12-22,2025-12-23
LEAD-009806,ADV-040,South Africa,Eastern Cape,Investment,New,2026-06-07,2026-06-20
LEAD-009807,ADV-071,Botswana,Gaborone,Health,Contacted,2025-10-23,2025-11-29
LEAD-009808,ADV-055,South Africa,KwaZulu-Natal,Funeral,New,2024-06-28,2024-06-29
LEAD-009809,ADV-034,South Africa,KwaZulu-Natal,Funeral,Closed Lost,2026-05-31,2026-06-09
LEAD-009810,ADV-072,South Africa,KwaZulu-Natal,Life,Closed Won,2024-09-27,2024-10-15
LEAD-009811,ADV-015,Botswana,Francistown,Investment,Closed Lost,2024-07-09,2024-07-10
LEAD-009812,ADV-027,South Africa,Eastern Cape,Life,Contacted,2024-08-01,2024-09-09
LEAD-009813,ADV-070,Lesotho,Maseru,Funeral,Contacted,2024-09-05,2024-09-18
LEAD-009814,ADV-133,South Africa,Gauteng,Funeral,Contacted,2026-04-20,2026-05-25
LEAD-009815,ADV-154,South Africa,Gauteng,Funeral,Meeting,2026-03-20,2026-04-27
LEAD-009816,ADV-134,South Africa,Western Cape,Funeral,Closed Lost,2026-05-05,2026-05-22
LEAD-009817,ADV-048,South Africa,KwaZulu-Natal,Life,Contacted,2025-07-28,2025-09-07
LEAD-009818,ADV-053,South Africa,Western Cape,Health,Meeting,2025-08-16,2025-09-22
LEAD-009819,ADV-028,Namibia,Swakopmund,Life,Closed Won,2026-01-22,2026-02-06
LEAD-009820,ADV-122,Namibia,Swakopmund,Health,Contacted,2026-02-24,2026-03-26
LEAD-009821,ADV-072,South Africa,KwaZulu-Natal,Funeral,Closed Won,2026-05-04,2026-05-26
LEAD-009822,ADV-120,Botswana,Francistown,Funeral,Contacted,2024-08-28,2024-10-08
LEAD-009823,ADV-029,Botswana,Gaborone,Funeral,Contacted,2024-08-27,2024-09-06
LEAD-009824,ADV-121,South Africa,Gauteng,Funeral,New,2025-10-31,2025-12-12
LEAD-009825,ADV-121,South Africa,Gauteng,Funeral,Closed Won,2024-11-28,2024-12-24
LEAD-009826,ADV-021,Namibia,Swakopmund,Health,Contacted,2025-07-30,2025-09-09
LEAD-009827,ADV-029,Botswana,Gaborone,Funeral,Meeting,2024-10-02,2024-11-07
LEAD-009828,ADV-083,Namibia,Windhoek,Life,Closed Won,2025-11-08,2025-12-01
LEAD-009829,ADV-111,South Africa,Gauteng,Health,Meeting,2025-01-04,2025-01-05
LEAD-009830,ADV-136,South Africa,Eastern Cape,Funeral,Contacted,2024-09-07,2024-10-14
LEAD-009831,ADV-005,South Africa,Gauteng,Funeral,New,2025-06-12,2025-06-29
LEAD-009832,ADV-133,South Africa,Gauteng,Life,Proposal,2025-01-04,2025-01-26
LEAD-009833,ADV-069,South Africa,KwaZulu-Natal,Funeral,Contacted,2026-04-24,2026-06-01
LEAD-009834,ADV-090,Botswana,Francistown,Funeral,Contacted,2024-08-21,2024-08-28
LEAD-009835,ADV-099,South Africa,Western Cape,Life,Proposal,2024-07-03,2024-07-15
LEAD-009836,ADV-121,South Africa,Gauteng,Life,Meeting,2025-01-25,2025-03-01
LEAD-009837,ADV-033,Namibia,Windhoek,Health,Meeting,2025-09-29,2025-10-27
