policy_id,market,product_type,channel,advisor_id,issue_date,premium
POL-008246,South Africa,Investment,Tied Advisor,ADV-121,2025-06-27,63.21
POL-008248,South Africa,Health,Direct Digital,ADV-057,2025-12-01,116.43
POL-008251,Namibia,Investment,Tied Advisor,ADV-132,2025-12-31,118.46
POL-008252,South Africa,Life,Independent Broker,ADV-136,2025-01-13,79.15
POL-008254,South Africa,Funeral,Independent Broker,ADV-093,2024-06-27,77.6
POL-008255,Namibia,Life,Tied Advisor,ADV-131,2026-03-15,71.89
POL-008258,South Africa,Life,Tied Advisor,ADV-022,2025-06-08,58.14
POL-008260,South Africa,Health,Direct Digital,ADV-046,2025-09-26,225.6
POL-008261,Botswana,Funeral,Tied Advisor,ADV-109,2025-04-27,146.35
POL-008262,Lesotho,Investment,Bancassurance,ADV-037,2026-01-14,1121.3
POL-008263,South Africa,Funeral,Tied Advisor,ADV-006,2025-04-06,143.31
POL-008264,Botswana,Funeral,Tied Advisor,ADV-142,2026-03-02,69.2
POL-008265,South Africa,Health,Independent Broker,ADV-018,2024-07-25,118.51
POL-008268,South Africa,Funeral,Direct Digital,ADV-134,2025-11-16,213.02
POL-008270,South Africa,Life,Tied Advisor,ADV-091,2026-03-12,76.1
POL-008271,Lesotho,Investment,Tied Advisor,ADV-115,2025-11-01,207.19
POL-008272,South Africa,Funeral,Direct Digital,ADV-036,2024-12-02,77.62
POL-008275,South Africa,Life,Tied Advisor,ADV-044,2025-03-09,73.51
POL-008282,Botswana,Life,Independent Broker,ADV-137,2026-01-25,2235.52
POL-008283,Lesotho,Life,Independent Broker,ADV-012,2025-03-28,77.87
POL-008284,South Africa,Health,Bancassurance,ADV-053,2026-04-30,270.56
POL-008285,Lesotho,Health,Tied Advisor,ADV-062,2026-01-09,143.23
POL-008286,South Africa,Health,Direct Digital,ADV-109,2026-01-23,145.93
POL-008289,Botswana,Health,Direct Digital,ADV-148,2024-11-22,474.28
POL-008290,South Africa,Investment,Independent Broker,ADV-001,2024-07-28,120.3
POL-008295,South Africa,Life,Tied Advisor,ADV-034,2026-04-15,528.3
POL-008298,South Africa,Health,Direct Digital,ADV-065,2026-03-04,234.29
POL-008299,Lesotho,Funeral,Independent Broker,ADV-125,2025-09-25,140.68
POL-008300,Lesotho,Funeral,Direct Digital,ADV-030,2025-06-03,137.83
POL-008302,Lesotho,Health,Bancassurance,ADV-010,2025-09-13,59.15
POL-008309,Namibia,Life,Direct Digital,ADV-093,2026-01-26,524.47
POL-008310,South Africa,Funeral,Independent Broker,ADV-036,2024-10-04,79.89
POL-008311,Botswana,Health,Bancassurance,ADV-135,2026-04-09,1086.25
POL-008312,Lesotho,Funeral,Independent Broker,ADV-121,2025-12-10,62.81
POL-008313,South Africa,Health,Independent Broker,ADV-141,2025-07-17,65.45
POL-008315,South Africa,Life,Direct Digital,ADV-089,2024-08-28,222.75
POL-008317,Namibia,Funeral,Bancassurance,ADV-096,2025-04-30,196.92
POL-008318,Botswana,Health,Tied Advisor,ADV-082,2025-12-06,503.57
POL-008324,Lesotho,Funeral,Bancassurance,ADV-156,2025-12-01,1301.82
POL-008326,Botswana,Funeral,Bancassurance,ADV-074,2025-03-20,1271.1
POL-008327,Namibia,Funeral,Tied Advisor,ADV-150,2024-10-02,83.01
POL-008328,South Africa,Funeral,Direct Digital,ADV-098,2025-02-13,61.04
POL-008329,Botswana,Health,Tied Advisor,ADV-159,2026-04-10,160.0
POL-008332,South Africa,Investment,Tied Advisor,ADV-086,2024-07-28,156.71
POL-008336,South Africa,Life,Bancassurance,ADV-108,2024-07-09,194.88
POL-008339,South Africa,Life,Direct Digital,ADV-094,2025-05-12,64.22
POL-008350,Lesotho,Funeral,Independent Broker,ADV-058,2025-12-16,165.03
POL-008351,Botswana,Investment,Bancassurance,ADV-018,2025-01-02,142.33
POL-008356,Lesotho,Health,Bancassurance,ADV-035,2024-10-13,67.95
POL-008358,South Africa,Funeral,Independent Broker,ADV-122,2025-01-23,216.79
POL-008365,Lesotho,Life,Tied Advisor,ADV-101,2025-09-14,127.14
POL-008370,South Africa,Life,Bancassurance,ADV-008,2024-06-26,58.35
POL-008376,South Africa,Investment,Independent Broker,ADV-024,2024-11-15,195.15
POL-008377,Botswana,Life,Bancassurance,ADV-096,2026-03-09,153.14
POL-008379,Lesotho,Health,Tied Advisor,ADV-079,2026-01-21,259.12
POL-008380,South Africa,Health,Tied Advisor,ADV-111,2026-01-05,162.12
POL-008381,South Africa,Health,Independent Broker,ADV-159,2025-05-29,487.26
POL-008391,Botswana,Funeral,Bancassurance,ADV-045,2025-02-03,117.68
POL-008392,Botswana,Health,Tied Advisor,ADV-043,2026-03-22,144.89
POL-008393,South Africa,Life,Tied Advisor,ADV-104,2025-07-30,500.8
POL-008398,Lesotho,Investment,Tied Advisor,ADV-024,2025-06-04,204.3
POL-008401,South Africa,Funeral,Independent Broker,ADV-119,2025-11-25,2243.61
POL-008404,Namibia,Investment,Bancassurance,ADV-067,2026-01-08,72.91
POL-008410,South Africa,Funeral,Tied Advisor,ADV-130,2026-02-04,65.23
POL-008411,South Africa,Life,Independent Broker,ADV-111,2025-05-29,126.74
POL-008413,South Africa,Life,Bancassurance,ADV-008,2025-11-06,119.04
POL-008414,Namibia,Health,Tied Advisor,ADV-114,2025-06-15,257.46
POL-008415,South Africa,Funeral,Direct Digital,ADV-004,2025-11-07,252.5
POL-008417,South Africa,Life,Tied Advisor,ADV-034,2025-12-13,510.44
POL-008421,Lesotho,Funeral,Tied Advisor,ADV-040,2025-07-18,390.95
POL-008422,Namibia,Funeral,Tied Advisor,ADV-049,2025-10-14,162.12
POL-008423,South Africa,Health,Direct Digital,ADV-024,2024-08-19,82.04
POL-008425,Namibia,Life,Bancassurance,ADV-080,2025-11-01,2731.15
POL-008427,Lesotho,Funeral,Bancassurance,ADV-050,2025-03-10,58.38
POL-008431,Lesotho,Funeral,Tied Advisor,ADV-138,2026-06-15,164.31
POL-008433,South Africa,Health,Independent Broker,ADV-056,2026-03-31,130.21
POL-008434,Botswana,Funeral,Independent Broker,ADV-160,2026-01-03,80.06
POL-008436,South Africa,Health,Independent Broker,ADV-035,2024-12-10,128.09
POL-008441,Lesotho,Life,Independent Broker,ADV-106,2026-04-10,449.32
POL-008447,South Africa,Investment,Independent Broker,ADV-146,2024-10-13,131.61
POL-008448,South Africa,Life,Tied Advisor,ADV-059,2026-01-19,1090.97
POL-008449,South Africa,Funeral,Direct Digital,ADV-113,2024-10-19,241.97
POL-008451,South Africa,Funeral,Bancassurance,ADV-043,2026-06-14,1069.0
POL-008454,South Africa,Funeral,Direct Digital,ADV-005,2024-11-16,66.88
POL-008455,Namibia,Funeral,Tied Advisor,ADV-027,2026-05-04,82.87
POL-008458,South Africa,Life,Independent Broker,ADV-085,2025-05-17,118.93
POL-008460,Botswana,Health,Bancassurance,ADV-125,2025-02-05,60.76
POL-008464,Botswana,Funeral,Independent Broker,ADV-131,2025-09-29,60.29
POL-008465,South Africa,Life,Bancassurance,ADV-130,2026-02-23,427.83
POL-008467,Lesotho,Life,Tied Advisor,ADV-114,2024-12-06,66.34
POL-008470,South Africa,Funeral,Tied Advisor,ADV-116,2024-12-16,145.96
POL-008472,South Africa,Funeral,Bancassurance,ADV-160,2025-03-15,68.27
POL-008473,Botswana,Funeral,Direct Digital,ADV-072,2026-04-13,216.48
POL-008477,Lesotho,Funeral,Tied Advisor,ADV-107,2024-09-06,68.4
POL-008478,South Africa,Funeral,Tied Advisor,ADV-118,2025-12-11,139.73
POL-008480,Botswana,Funeral,Independent Broker,ADV-053,2024-10-24,199.96
POL-008485,South Africa,Funeral,Bancassurance,ADV-083,2025-04-18,1387.52
POL-008486,Botswana,Funeral,Tied Advisor,ADV-006,2024-07-04,152.02
POL-008488,South Africa,Funeral,Independent Broker,ADV-028,2024-09-24,147.5
POL-008491,South Africa,Funeral,Tied Advisor,ADV-047,2024-07-14,61.31
POL-008496,South Africa,Funeral,Independent Broker,ADV-133,2025-02-12,217.35
POL-008498,South Africa,Life,Independent Broker,ADV-011,2025-03-07,78.13
POL-008500,South Africa,Life,Bancassurance,ADV-012,2024-06-29,69.9
POL-008501,South Africa,Life,Direct Digital,ADV-066,2026-04-13,69.54
POL-008503,Botswana,Funeral,Direct Digital,ADV-008,2024-11-15,2724.78
POL-008505,South Africa,Life,Bancassurance,ADV-137,2024-11-04,118.49
POL-008506,Lesotho,Life,Bancassurance,ADV-135,2025-08-22,119.9
POL-008507,Lesotho,Life,Bancassurance,ADV-025,2025-10-31,1230.51
POL-008508,South Africa,Investment,Bancassurance,ADV-140,2026-01-18,243.07
POL-008510,South Africa,Health,Independent Broker,ADV-034,2025-09-12,509.78
POL-008512,Lesotho,Life,Independent Broker,ADV-123,2025-10-29,74.42
POL-008514,South Africa,Funeral,Tied Advisor,ADV-103,2026-01-04,224.6
POL-008521,Namibia,Funeral,Independent Broker,ADV-024,2025-06-22,153.42
POL-008524,South Africa,Investment,Independent Broker,ADV-050,2025-09-16,238.93
POL-008527,South Africa,Funeral,Direct Digital,ADV-124,2025-12-08,227.62
POL-008531,South Africa,Health,Direct Digital,ADV-058,2025-08-03,155.21
POL-008539,South Africa,Life,Tied Advisor,ADV-150,2026-05-13,233.02
POL-008542,South Africa,Funeral,Bancassurance,ADV-006,2024-06-21,227.9
POL-008543,South Africa,Funeral,Tied Advisor,ADV-012,2025-03-29,71.52
POL-008544,Botswana,Funeral,Bancassurance,ADV-101,2024-07-03,121.22
POL-008547,Lesotho,Funeral,Tied Advisor,ADV-017,2025-02-11,440.17
POL-008548,Lesotho,Funeral,Independent Broker,ADV-131,2026-04-29,528.11
POL-008552,Botswana,Funeral,Bancassurance,ADV-146,2024-10-08,62.59
POL-008553,South Africa,Life,Bancassurance,ADV-089,2024-09-05,428.64
POL-008554,South Africa,Funeral,Tied Advisor,ADV-160,2025-11-28,70.46
POL-008556,South Africa,Funeral,Independent Broker,ADV-108,2025-11-21,206.87
POL-008559,South Africa,Health,Tied Advisor,ADV-061,2024-10-04,68.54
POL-008562,Namibia,Funeral,Tied Advisor,ADV-009,2025-08-09,455.59
POL-008564,Namibia,Funeral,Tied Advisor,ADV-121,2024-07-12,165.12
POL-008565,South Africa,Health,Tied Advisor,ADV-062,2024-08-01,2428.56
POL-008566,South Africa,Life,Tied Advisor,ADV-012,2025-06-03,132.86
POL-008567,Botswana,Health,Direct Digital,ADV-068,2026-04-29,146.7
POL-008570,Lesotho,Funeral,Independent Broker,ADV-023,2026-01-12,71.53
POL-008572,South Africa,Funeral,Independent Broker,ADV-117,2026-02-11,75.78
POL-008573,Lesotho,Life,Tied Advisor,ADV-151,2025-11-15,69.6
POL-008574,South Africa,Health,Tied Advisor,ADV-096,2025-02-25,116.91
POL-008575,South Africa,Health,Independent Broker,ADV-001,2025-01-25,75.41
POL-008576,Namibia,Life,Tied Advisor,ADV-112,2026-03-07,145.29
POL-008582,South Africa,Funeral,Independent Broker,ADV-065,2024-09-29,228.0
POL-008584,Lesotho,Funeral,Tied Advisor,ADV-097,2024-09-25,64.07
POL-008587,South Africa,Funeral,Tied Advisor,ADV-107,2026-02-10,1006.81
POL-008590,Botswana,Health,Tied Advisor,ADV-064,2024-08-03,58.25
POL-008591,South Africa,Life,Independent Broker,ADV-026,2024-08-05,213.54
POL-008594,Botswana,Funeral,Bancassurance,ADV-072,2025-03-26,211.11
POL-008596,South Africa,Life,Bancassurance,ADV-017,2025-12-31,468.31
POL-008597,South Africa,Funeral,Tied Advisor,ADV-048,2026-06-02,64.97
POL-008600,South Africa,Funeral,Independent Broker,ADV-041,2025-07-26,80.41
POL-008606,Botswana,Health,Independent Broker,ADV-116,2026-02-10,135.05
POL-008607,Namibia,Life,Bancassurance,ADV-106,2026-04-16,60.06
POL-008609,Botswana,Health,Tied Advisor,ADV-043,2025-12-25,150.42
POL-008611,South Africa,Life,Bancassurance,ADV-071,2025-01-22,129.72
POL-008612,South Africa,Health,Tied Advisor,ADV-016,2026-04-05,71.72
POL-008617,South Africa,Life,Independent Broker,ADV-021,2026-03-25,220.14
POL-008621,South Africa,Life,Tied Advisor,ADV-110,2024-10-18,1193.62
POL-008623,South Africa,Health,Tied Advisor,ADV-111,2024-11-29,66.68
POL-008624,Namibia,Funeral,Tied Advisor,ADV-019,2025-08-10,268.38
POL-008625,Namibia,Life,Independent Broker,ADV-030,2025-05-03,69.91
POL-008627,Lesotho,Funeral,Tied Advisor,ADV-145,2024-09-18,63.36
POL-008629,Lesotho,Life,Tied Advisor,ADV-074,2025-01-04,134.24
POL-008630,South Africa,Health,Independent Broker,ADV-143,2024-11-16,1186.32
POL-008633,South Africa,Life,Independent Broker,ADV-110,2025-05-05,427.55
POL-008636,Namibia,Funeral,Tied Advisor,ADV-103,2026-06-08,233.43
POL-008637,South Africa,Investment,Tied Advisor,ADV-039,2025-10-21,117.51
POL-008638,South Africa,Funeral,Direct Digital,ADV-132,2025-05-03,137.89
POL-008641,Botswana,Life,Tied Advisor,ADV-109,2026-03-12,120.35
POL-008643,South Africa,Investment,Tied Advisor,ADV-096,2025-08-04,269.14
POL-008644,Botswana,Funeral,Tied Advisor,ADV-109,2025-09-08,1037.34
POL-008645,South Africa,Investment,Independent Broker,ADV-026,2025-06-28,525.68
POL-008646,South Africa,Funeral,Tied Advisor,ADV-127,2024-06-21,62.53
POL-008649,South Africa,Life,Independent Broker,ADV-017,2025-07-10,162.3
POL-008653,South Africa,Funeral,Tied Advisor,ADV-043,2024-07-18,258.3
POL-008654,Lesotho,Health,Tied Advisor,ADV-072,2026-04-07,166.08
POL-008656,Botswana,Funeral,Tied Advisor,ADV-120,2024-09-22,416.44
POL-008661,South Africa,Funeral,Independent Broker,ADV-076,2025-09-14,67.69
POL-008662,South Africa,Life,Tied Advisor,ADV-101,2026-01-01,534.45
POL-008666,Lesotho,Funeral,Bancassurance,ADV-140,2025-04-01,83.17
POL-008667,South Africa,Life,Tied Advisor,ADV-155,2025-01-02,2082.83
POL-008668,South Africa,Investment,Tied Advisor,ADV-154,2025-08-23,148.29
POL-008670,South Africa,Funeral,Independent Broker,ADV-103,2026-01-06,83.05
POL-008674,South Africa,Funeral,Tied Advisor,ADV-146,2025-04-17,220.03
POL-008678,South Africa,Funeral,Direct Digital,ADV-124,2026-03-09,144.39
POL-008686,South Africa,Funeral,Bancassurance,ADV-012,2025-11-08,1121.68
POL-008687,South Africa,Funeral,Tied Advisor,ADV-010,2025-08-12,230.03
POL-008692,Namibia,Funeral,Independent Broker,ADV-013,2025-09-12,131.24
POL-008695,South Africa,Funeral,Tied Advisor,ADV-045,2026-06-08,152.33
POL-008697,Namibia,Life,Independent Broker,ADV-147,2024-11-25,62.01
POL-008699,South Africa,Funeral,Independent Broker,ADV-003,2025-11-01,462.93
POL-008700,South Africa,Health,Independent Broker,ADV-156,2026-01-25,164.48
POL-008701,Botswana,Health,Bancassurance,ADV-003,2026-01-11,75.72
POL-008702,South Africa,Investment,Tied Advisor,ADV-119,2024-08-18,64.97
POL-008703,South Africa,Funeral,Direct Digital,ADV-126,2026-04-30,197.57
POL-008704,South Africa,Life,Bancassurance,ADV-047,2024-12-04,489.38
POL-008706,South Africa,Health,Tied Advisor,ADV-091,2025-12-15,450.47
POL-008708,Namibia,Life,Tied Advisor,ADV-006,2025-09-07,122.54
POL-008709,South Africa,Funeral,Tied Advisor,ADV-137,2026-02-13,64.97
POL-008714,South Africa,Health,Independent Broker,ADV-073,2024-10-29,67.0
POL-008716,South Africa,Life,Direct Digital,ADV-029,2024-09-20,473.72
POL-008720,South Africa,Funeral,Direct Digital,ADV-034,2025-12-18,227.1
POL-008723,Lesotho,Funeral,Independent Broker,ADV-037,2024-10-17,444.29
POL-008727,Lesotho,Funeral,Tied Advisor,ADV-015,2024-12-14,149.68
POL-008728,South Africa,Health,Tied Advisor,ADV-145,2026-01-10,57.89
POL-008731,South Africa,Health,Direct Digital,ADV-090,2025-10-17,224.65
POL-008736,South Africa,Funeral,Independent Broker,ADV-095,2026-06-05,82.93
POL-008737,South Africa,Life,Independent Broker,ADV-049,2025-05-13,123.83
POL-008742,South Africa,Life,Tied Advisor,ADV-134,2026-02-21,131.52
POL-008743,Namibia,Funeral,Tied Advisor,ADV-139,2025-02-05,62.23
POL-008744,South Africa,Funeral,Tied Advisor,ADV-017,2024-10-09,60.03
POL-008745,South Africa,Health,Tied Advisor,ADV-124,2026-05-08,128.69
POL-008747,Namibia,Funeral,Independent Broker,ADV-032,2026-01-03,225.58
POL-008750,South Africa,Life,Independent Broker,ADV-104,2024-09-08,544.29
POL-008758,Botswana,Funeral,Bancassurance,ADV-057,2026-03-01,391.04
POL-008760,Namibia,Funeral,Independent Broker,ADV-003,2025-03-15,124.09
POL-008765,South Africa,Life,Independent Broker,ADV-077,2024-11-20,208.22
POL-008767,Lesotho,Health,Tied Advisor,ADV-039,2026-05-19,65.59
POL-008768,South Africa,Funeral,Direct Digital,ADV-146,2026-06-13,165.7
POL-008770,Botswana,Funeral,Independent Broker,ADV-026,2024-10-05,150.1
POL-008771,South Africa,Funeral,Independent Broker,ADV-021,2025-05-19,73.21
POL-008773,Namibia,Funeral,Direct Digital,ADV-118,2025-09-03,216.92
POL-008774,South Africa,Funeral,Tied Advisor,ADV-060,2025-02-26,61.72
POL-008782,South Africa,Investment,Bancassurance,ADV-067,2025-12-12,974.3
POL-008783,Namibia,Life,Independent Broker,ADV-035,2025-09-05,68.13
POL-008784,South Africa,Life,Tied Advisor,ADV-030,2025-02-21,132.78
POL-008790,Namibia,Health,Direct Digital,ADV-072,2025-10-04,78.87
POL-008791,Botswana,Funeral,Independent Broker,ADV-083,2025-06-12,58.11
POL-008793,Lesotho,Funeral,Tied Advisor,ADV-145,2026-03-12,1005.96
POL-008796,South Africa,Life,Tied Advisor,ADV-081,2025-09-22,452.13
POL-008798,South Africa,Health,Bancassurance,ADV-157,2025-09-30,140.31
POL-008801,Lesotho,Health,Tied Advisor,ADV-027,2025-08-04,64.18
POL-008804,Namibia,Life,Tied Advisor,ADV-077,2025-01-27,994.56
POL-008807,Namibia,Funeral,Bancassurance,ADV-103,2025-08-19,68.64
POL-008808,South Africa,Investment,Tied Advisor,ADV-082,2024-07-29,162.56
POL-008809,South Africa,Investment,Tied Advisor,ADV-010,2026-01-10,61.66
POL-008810,South Africa,Life,Direct Digital,ADV-055,2024-12-21,81.62
POL-008811,Lesotho,Life,Independent Broker,ADV-022,2025-03-10,130.33
POL-008812,Botswana,Investment,Bancassurance,ADV-145,2024-07-29,205.13
POL-008813,South Africa,Life,Tied Advisor,ADV-119,2024-10-25,230.38
POL-008815,South Africa,Life,Independent Broker,ADV-014,2026-02-06,132.86
POL-008816,South Africa,Funeral,Tied Advisor,ADV-136,2025-07-19,269.36
POL-008818,South Africa,Life,Tied Advisor,ADV-094,2026-02-12,58.55
POL-008820,South Africa,Life,Tied Advisor,ADV-064,2024-12-29,1315.15
POL-008821,South Africa,Health,Independent Broker,ADV-156,2026-01-26,149.62
POL-008824,Namibia,Funeral,Direct Digital,ADV-030,2026-06-12,1020.66
POL-008825,Lesotho,Life,Tied Advisor,ADV-055,2025-06-08,1030.99
POL-008827,Namibia,Health,Bancassurance,ADV-076,2026-06-03,65.56
POL-008836,South Africa,Funeral,Independent Broker,ADV-073,2025-05-11,205.42
POL-008839,Botswana,Funeral,Independent Broker,ADV-066,2025-03-14,59.46
POL-008842,South Africa,Investment,Independent Broker,ADV-047,2025-11-09,59.93
POL-008848,Botswana,Investment,Bancassurance,ADV-013,2026-02-19,123.8
POL-008849,Lesotho,Health,Direct Digital,ADV-022,2024-08-08,1184.82
POL-008856,Lesotho,Funeral,Tied Advisor,ADV-143,2024-11-16,77.32
POL-008860,South Africa,Life,Tied Advisor,ADV-125,2026-03-15,81.52
POL-008861,South Africa,Life,Tied Advisor,ADV-136,2026-05-26,254.35
POL-008862,South Africa,Health,Bancassurance,ADV-092,2024-12-03,254.82
POL-008864,Namibia,Health,Bancassurance,ADV-080,2024-06-23,249.98
POL-008866,South Africa,Funeral,Bancassurance,ADV-028,2026-01-07,78.91
POL-008867,South Africa,Life,Tied Advisor,ADV-061,2024-06-28,205.52
POL-008870,Lesotho,Health,Tied Advisor,ADV-073,2025-05-20,72.62
POL-008871,South Africa,Funeral,Tied Advisor,ADV-042,2025-02-07,128.98
POL-008872,South Africa,Funeral,Independent Broker,ADV-158,2025-02-11,149.5
POL-008874,Lesotho,Funeral,Tied Advisor,ADV-098,2024-10-31,1125.92
POL-008876,Namibia,Life,Direct Digital,ADV-152,2024-08-28,405.73
POL-008879,Botswana,Life,Independent Broker,ADV-089,2025-08-17,443.61
POL-008880,Namibia,Life,Independent Broker,ADV-012,2025-07-15,61.52
POL-008881,South Africa,Funeral,Tied Advisor,ADV-044,2025-05-20,72.47
POL-008882,South Africa,Funeral,Direct Digital,ADV-157,2024-08-22,1322.53
POL-008883,South Africa,Life,Tied Advisor,ADV-001,2024-08-29,258.39
POL-008884,South Africa,Health,Independent Broker,ADV-053,2025-04-28,116.73
POL-008886,South Africa,Funeral,Bancassurance,ADV-086,2025-11-05,73.85
POL-008887,South Africa,Life,Bancassurance,ADV-121,2025-04-19,412.43
POL-008890,Namibia,Health,Independent Broker,ADV-138,2026-04-02,275.0
POL-008893,Botswana,Life,Independent Broker,ADV-016,2025-09-06,148.72
POL-008901,South Africa,Life,Bancassurance,ADV-122,2025-11-13,164.11
POL-008904,Lesotho,Life,Tied Advisor,ADV-041,2024-11-27,1202.9
POL-008905,South Africa,Funeral,Direct Digital,ADV-146,2024-11-02,1288.01
POL-008906,South Africa,Health,Tied Advisor,ADV-096,2026-03-12,227.07
POL-008908,Lesotho,Life,Tied Advisor,ADV-041,2025-04-24,204.7
POL-008909,South Africa,Funeral,Bancassurance,ADV-153,2025-09-10,135.68
POL-008911,Botswana,Life,Independent Broker,ADV-110,2025-08-25,59.08
POL-008912,South Africa,Health,Tied Advisor,ADV-008,2026-05-24,139.63
POL-008914,South Africa,Health,Tied Advisor,ADV-087,2025-04-28,80.61
POL-008915,South Africa,Funeral,Independent Broker,ADV-081,2024-08-01,513.44
POL-008916,South Africa,Health,Tied Advisor,ADV-021,2025-07-09,127.5
POL-008920,South Africa,Funeral,Tied Advisor,ADV-121,2024-11-25,71.34
POL-008921,South Africa,Life,Tied Advisor,ADV-028,2025-12-13,129.4
POL-008927,Namibia,Health,Direct Digital,ADV-120,2026-03-24,78.6
POL-008928,South Africa,Health,Independent Broker,ADV-107,2024-12-28,1067.47
POL-008929,South Africa,Life,Direct Digital,ADV-033,2025-12-29,249.27
POL-008933,South Africa,Health,Direct Digital,ADV-064,2025-04-27,69.05
POL-008934,Botswana,Life,Tied Advisor,ADV-028,2024-09-16,74.43
POL-008939,South Africa,Funeral,Bancassurance,ADV-047,2024-11-30,127.44
POL-008940,South Africa,Funeral,Direct Digital,ADV-151,2025-10-22,139.25
