claim_id,fraud_risk_score,layer1a_verdict,layer1b_verdict,final_tier,flagged_date
CLM-004304,48.6,Amber,Clear,Amber,2024-09-26
CLM-004305,24.8,Green,Clear,Green,2025-06-06
CLM-004306,17.6,Green,Clear,Green,2025-09-09
CLM-004307,25.2,Green,Clear,Green,2026-05-18
CLM-004308,88.3,Red,Clear,Red,2026-02-15
CLM-004309,26.6,Green,Clear,Green,2025-11-12
CLM-004310,90.0,Red,Confirmed,Red,2026-02-07
CLM-004311,26.3,Green,Clear,Green,2025-02-10
CLM-004312,44.5,Amber,Clear,Amber,2026-05-21
CLM-004313,24.0,Green,Clear,Green,2025-09-06
CLM-004314,8.3,Green,Clear,Green,2025-04-06
CLM-004315,58.0,Amber,Clear,Amber,2024-11-09
CLM-004316,19.7,Green,Clear,Green,2024-07-16
CLM-004317,31.4,Amber,Clear,Amber,2026-01-04
CLM-004318,18.4,Green,Clear,Green,2025-04-14
CLM-004319,14.9,Green,Clear,Green,2026-04-28
CLM-004320,30.5,Amber,Clear,Amber,2024-08-20
CLM-004321,44.4,Amber,Clear,Amber,2024-11-28
CLM-004322,7.9,Green,Clear,Green,2025-05-06
CLM-004323,30.7,Amber,Clear,Amber,2025-03-02
CLM-004324,23.4,Green,Clear,Green,2025-01-04
CLM-004325,31.6,Amber,Clear,Amber,2025-10-21
CLM-004326,48.0,Amber,Clear,Amber,2025-06-21
CLM-004327,19.9,Green,Clear,Green,2026-06-06
CLM-004328,26.4,Green,Suspected,Green,2025-05-31
CLM-004329,24.6,Green,Clear,Green,2026-06-05
CLM-004330,18.5,Green,Clear,Green,2025-07-22
CLM-004331,37.3,Amber,Clear,Amber,2025-03-25
CLM-004332,12.7,Green,Clear,Green,2025-12-06
CLM-004333,15.2,Green,Clear,Green,2025-12-30
CLM-004334,23.4,Green,Clear,Green,2026-02-02
CLM-004335,71.1,Red,Suspected,Red,2025-11-07
CLM-004336,16.8,Green,Clear,Green,2024-11-02
CLM-004337,19.9,Green,Clear,Green,2026-04-16
CLM-004338,15.5,Green,Clear,Green,2026-03-31
CLM-004339,72.6,Red,Confirmed,Red,2025-08-07
CLM-004340,16.2,Green,Suspected,Green,2025-01-18
CLM-004341,14.6,Green,Clear,Green,2025-09-30
CLM-004342,26.4,Green,Clear,Green,2025-07-07
CLM-004343,32.5,Amber,Clear,Amber,2026-01-19
CLM-004344,53.8,Amber,Clear,Amber,2025-07-21
CLM-004345,26.4,Green,Clear,Green,2026-06-20
CLM-004346,7.2,Green,Clear,Green,2026-03-01
CLM-004347,36.7,Amber,Clear,Amber,2026-06-17
CLM-004348,43.7,Amber,Clear,Amber,2025-08-10
CLM-004349,14.0,Green,Clear,Green,2025-11-06
CLM-004350,20.4,Green,Clear,Green,2024-11-15
CLM-004351,11.5,Green,Clear,Green,2025-10-30
CLM-004352,18.0,Green,Clear,Green,2024-09-25
CLM-004353,36.9,Amber,Suspected,Amber,2025-12-10
CLM-004354,28.3,Green,Clear,Green,2025-05-04
CLM-004355,7.2,Green,Clear,Green,2025-07-19
CLM-004356,22.4,Green,Clear,Green,2025-06-03
CLM-004357,62.8,Amber,Clear,Amber,2026-02-04
CLM-004358,75.9,Red,Clear,Red,2025-12-28
CLM-004359,3.1,Green,Clear,Green,2026-06-04
CLM-004360,20.2,Green,Suspected,Green,2025-07-11
CLM-004361,51.2,Amber,Clear,Amber,2025-06-18
CLM-004362,34.6,Green,Clear,Amber,2024-12-08
CLM-004363,28.6,Amber,Clear,Green,2024-10-23
CLM-004364,45.1,Amber,Clear,Amber,2025-07-07
CLM-004365,37.9,Amber,Suspected,Amber,2026-01-06
CLM-004366,36.1,Green,Confirmed,Amber,2026-03-13
CLM-004367,26.6,Green,Clear,Green,2025-09-27
CLM-004368,100.0,Red,Clear,Red,2025-12-19
CLM-004369,21.3,Green,Clear,Green,2025-12-07
CLM-004370,84.7,Red,Clear,Red,2026-01-20
CLM-004371,24.2,Green,Clear,Green,2026-03-29
CLM-004372,14.2,Green,Clear,Green,2025-01-22
CLM-004373,100.0,Red,Suspected,Red,2024-12-21
CLM-004374,31.8,Amber,Clear,Amber,2025-08-02
CLM-004375,7.9,Green,Clear,Green,2026-02-17
CLM-004376,59.1,Amber,Clear,Amber,2026-06-16
CLM-004377,44.4,Amber,Clear,Amber,2026-03-03
CLM-004378,21.7,Green,Clear,Green,2026-01-01
CLM-004379,48.1,Amber,Clear,Amber,2026-02-15
CLM-004380,7.5,Green,Suspected,Green,2025-05-06
CLM-004381,1.0,Green,Clear,Green,2026-04-02
CLM-004382,13.7,Green,Clear,Green,2024-11-24
CLM-004383,64.6,Amber,Clear,Amber,2024-08-30
CLM-004384,25.9,Green,Clear,Green,2025-07-04
CLM-004385,43.2,Amber,Clear,Amber,2024-07-15
CLM-004386,22.1,Green,Clear,Green,2024-07-20
CLM-004387,19.1,Green,Clear,Green,2025-06-17
CLM-004388,76.8,Red,Clear,Red,2025-04-19
CLM-004389,60.2,Amber,Clear,Amber,2026-04-18
CLM-004390,25.0,Green,Clear,Green,2025-03-16
CLM-004391,15.1,Green,Suspected,Green,2025-08-13
CLM-004392,18.0,Green,Confirmed,Green,2025-12-30
CLM-004393,36.6,Amber,Clear,Amber,2025-11-14
CLM-004394,55.9,Amber,Clear,Amber,2025-07-13
CLM-004395,40.7,Amber,Clear,Amber,2024-08-09
CLM-004396,23.7,Green,Clear,Green,2025-01-01
CLM-004397,3.9,Green,Clear,Green,2024-11-27
CLM-004398,17.7,Green,Clear,Green,2025-12-29
CLM-004399,20.1,Green,Clear,Green,2025-04-03
CLM-004400,43.1,Amber,Clear,Amber,2025-01-29
CLM-004401,64.5,Amber,Clear,Amber,2025-02-10
CLM-004402,29.7,Amber,Clear,Green,2024-10-27
CLM-004403,8.6,Green,Clear,Green,2025-11-21
CLM-004404,26.5,Green,Clear,Green,2024-07-20
CLM-004405,7.9,Green,Clear,Green,2025-09-26
CLM-004406,54.3,Amber,Clear,Amber,2025-11-06
CLM-004407,86.4,Red,Clear,Red,2025-11-07
CLM-004408,4.1,Green,Clear,Green,2026-05-01
CLM-004409,100.0,Red,Clear,Red,2024-08-02
CLM-004410,27.5,Green,Clear,Green,2026-06-20
CLM-004411,50.5,Amber,Clear,Amber,2026-04-05
CLM-004412,30.3,Amber,Suspected,Amber,2025-05-06
CLM-004413,29.5,Green,Clear,Green,2025-04-17
CLM-004414,18.7,Green,Clear,Green,2026-02-05
CLM-004415,13.5,Green,Clear,Green,2025-11-07
CLM-004416,29.4,Green,Clear,Green,2025-11-15
CLM-004417,7.9,Green,Clear,Green,2024-11-18
CLM-004418,25.1,Green,Clear,Green,2025-06-09
CLM-004419,6.9,Green,Clear,Green,2025-07-19
CLM-004420,38.6,Amber,Clear,Amber,2025-06-01
CLM-004421,48.0,Amber,Clear,Amber,2025-03-04
CLM-004422,95.7,Red,Clear,Red,2025-04-27
CLM-004423,69.6,Amber,Clear,Amber,2025-09-01
CLM-004424,35.8,Green,Clear,Amber,2026-06-20
CLM-004425,75.9,Red,Clear,Red,2025-02-22
CLM-004426,97.4,Red,Clear,Red,2025-08-28
CLM-004427,26.6,Amber,Clear,Green,2025-05-30
CLM-004428,27.4,Amber,Clear,Green,2025-07-26
CLM-004429,24.1,Amber,Confirmed,Green,2026-05-16
CLM-004430,20.2,Green,Clear,Green,2026-02-27
CLM-004431,19.9,Green,Clear,Green,2026-02-20
CLM-004432,28.3,Green,Clear,Green,2026-04-11
CLM-004433,26.6,Amber,Clear,Green,2025-02-11
CLM-004434,35.5,Amber,Suspected,Amber,2026-06-07
CLM-004435,11.2,Green,Clear,Green,2024-11-03
CLM-004436,100.0,Red,Clear,Red,2026-06-11
CLM-004437,30.9,Amber,Clear,Amber,2025-03-16
CLM-004438,55.4,Amber,Clear,Amber,2025-03-01
CLM-004439,11.1,Green,Clear,Green,2025-04-12
CLM-004440,48.0,Amber,Clear,Amber,2026-02-26
CLM-004441,6.3,Green,Clear,Green,2025-06-24
CLM-004442,24.6,Green,Clear,Green,2026-02-26
CLM-004443,17.1,Green,Clear,Green,2025-07-05
CLM-004444,25.1,Green,Suspected,Green,2024-11-06
CLM-004445,31.7,Green,Suspected,Amber,2025-12-08
CLM-004446,39.6,Amber,Clear,Amber,2024-09-18
CLM-004447,42.5,Amber,Clear,Amber,2026-01-22
CLM-004448,17.6,Green,Clear,Green,2026-03-03
CLM-004449,2.3,Green,Clear,Green,2025-10-16
CLM-004450,39.8,Amber,Suspected,Amber,2026-02-11
CLM-004451,19.3,Green,Clear,Green,2024-07-20
CLM-004452,11.4,Green,Clear,Green,2025-07-04
CLM-004453,39.8,Amber,Clear,Amber,2025-02-12
CLM-004454,57.5,Amber,Clear,Amber,2026-03-26
CLM-004455,1.0,Green,Clear,Green,2025-03-17
CLM-004456,40.6,Amber,Clear,Amber,2026-06-20
CLM-004457,45.1,Amber,Suspected,Amber,2026-04-02
CLM-004458,9.9,Green,Clear,Green,2024-08-13
CLM-004459,56.7,Amber,Clear,Amber,2025-07-04
CLM-004460,38.9,Amber,Clear,Amber,2026-02-07
CLM-004461,51.0,Amber,Clear,Amber,2025-09-27
CLM-004462,100.0,Red,Clear,Red,2026-05-17
CLM-004463,1.0,Green,Clear,Green,2026-05-24
CLM-004464,25.5,Green,Confirmed,Green,2025-11-26
CLM-004465,19.1,Green,Clear,Green,2026-02-10
CLM-004466,43.8,Amber,Clear,Amber,2025-09-23
CLM-004467,100.0,Red,Clear,Red,2024-10-31
CLM-004468,18.6,Green,Clear,Green,2026-01-02
CLM-004469,20.9,Green,Clear,Green,2025-05-22
CLM-004470,40.9,Amber,Clear,Amber,2026-05-22
CLM-004471,26.4,Green,Clear,Green,2024-10-17
CLM-004472,22.6,Green,Clear,Green,2025-11-06
CLM-004473,1.0,Green,Clear,Green,2025-10-09
CLM-004474,35.3,Amber,Clear,Amber,2024-07-20
CLM-004475,24.9,Green,Clear,Green,2024-07-06
CLM-004476,69.2,Amber,Clear,Amber,2026-03-22
CLM-004477,13.6,Green,Suspected,Green,2025-05-28
CLM-004478,31.8,Green,Clear,Amber,2024-09-30
CLM-004479,13.8,Green,Clear,Green,2025-11-01
CLM-004480,36.8,Amber,Clear,Amber,2025-07-09
CLM-004481,21.5,Green,Suspected,Green,2026-01-17
CLM-004482,44.1,Amber,Clear,Amber,2025-08-30
CLM-004483,19.4,Green,Clear,Green,2025-11-04
CLM-004484,43.5,Amber,Clear,Amber,2025-06-04
CLM-004485,27.2,Green,Suspected,Green,2025-05-13
CLM-004486,7.4,Green,Clear,Green,2025-11-28
CLM-004487,22.2,Green,Clear,Green,2025-10-14
CLM-004488,43.6,Amber,Clear,Amber,2025-07-29
CLM-004489,31.0,Green,Clear,Amber,2024-08-12
CLM-004490,25.1,Green,Clear,Green,2024-11-27
CLM-004491,32.4,Amber,Clear,Amber,2025-03-26
CLM-004492,35.2,Amber,Clear,Amber,2025-03-08
CLM-004493,14.0,Green,Clear,Green,2024-08-19
CLM-004494,52.6,Amber,Clear,Amber,2025-10-03
CLM-004495,1.5,Green,Clear,Green,2025-04-04
CLM-004496,35.4,Amber,Clear,Amber,2025-11-16
CLM-004497,94.8,Red,Clear,Red,2025-06-29
CLM-004498,17.1,Green,Clear,Green,2025-11-25
CLM-004499,24.1,Green,Clear,Green,2025-05-03
CLM-004500,23.4,Green,Clear,Green,2026-06-20
CLM-004501,57.0,Amber,Clear,Amber,2024-10-26
CLM-004502,17.6,Green,Suspected,Green,2025-06-18
CLM-004503,41.1,Amber,Clear,Amber,2025-09-19
CLM-004504,18.8,Green,Suspected,Green,2026-06-20
CLM-004505,42.8,Amber,Clear,Amber,2026-06-20
CLM-004506,44.5,Amber,Clear,Amber,2026-04-13
CLM-004507,35.6,Amber,Suspected,Amber,2025-09-19
CLM-004508,8.2,Green,Clear,Green,2024-11-10
CLM-004509,20.6,Green,Clear,Green,2025-02-21
CLM-004510,19.0,Green,Clear,Green,2025-04-13
CLM-004511,19.2,Green,Clear,Green,2025-11-13
CLM-004512,100.0,Red,Suspected,Red,2026-01-24
CLM-004513,32.9,Green,Clear,Amber,2025-01-11
CLM-004514,1.1,Green,Suspected,Green,2026-02-22
CLM-004515,39.0,Amber,Clear,Amber,2025-11-08
CLM-004516,1.9,Green,Clear,Green,2024-09-22
CLM-004517,20.0,Green,Suspected,Green,2024-07-12
CLM-004518,15.2,Green,Clear,Green,2026-04-23
CLM-004519,29.3,Green,Clear,Green,2024-11-01
CLM-004520,12.1,Green,Clear,Green,2025-05-24
CLM-004521,63.0,Amber,Clear,Amber,2025-08-25
CLM-004522,6.5,Green,Clear,Green,2024-12-05
CLM-004523,45.9,Amber,Clear,Amber,2025-02-28
CLM-004524,22.0,Green,Clear,Green,2026-04-28
CLM-004525,29.3,Green,Clear,Green,2025-05-12
CLM-004526,1.0,Green,Clear,Green,2024-09-15
CLM-004527,32.1,Amber,Clear,Amber,2026-01-21
CLM-004528,22.5,Green,Clear,Green,2024-11-07
CLM-004529,43.6,Amber,Clear,Amber,2024-10-17
CLM-004530,28.7,Green,Clear,Green,2025-09-25
CLM-004531,53.1,Amber,Clear,Amber,2024-09-15
CLM-004532,11.7,Green,Clear,Green,2026-01-08
CLM-004533,69.9,Amber,Clear,Amber,2025-02-04
CLM-004534,84.8,Red,Clear,Red,2025-04-11
CLM-004535,1.0,Green,Suspected,Green,2026-05-28
CLM-004536,42.1,Amber,Clear,Amber,2025-08-25
CLM-004537,44.5,Amber,Clear,Amber,2025-07-06
CLM-004538,24.5,Green,Clear,Green,2024-08-13
CLM-004539,36.3,Amber,Clear,Amber,2025-01-23
CLM-004540,22.1,Green,Clear,Green,2026-02-19
CLM-004541,68.5,Red,Clear,Amber,2025-09-28
CLM-004542,15.2,Green,Clear,Green,2026-04-15
CLM-004543,13.0,Green,Clear,Green,2024-08-03
CLM-004544,40.2,Amber,Clear,Amber,2026-03-08
CLM-004545,17.8,Green,Clear,Green,2024-11-05
CLM-004546,37.2,Amber,Clear,Amber,2025-11-01
CLM-004547,60.1,Amber,Clear,Amber,2026-04-16
CLM-004548,58.0,Amber,Clear,Amber,2026-04-05
CLM-004549,16.3,Green,Clear,Green,2026-01-23
CLM-004550,7.5,Green,Clear,Green,2026-06-04
CLM-004551,46.3,Amber,Clear,Amber,2026-05-14
CLM-004552,20.9,Green,Clear,Green,2026-04-26
CLM-004553,36.3,Amber,Clear,Amber,2025-02-14
CLM-004554,23.6,Green,Clear,Green,2025-12-16
CLM-004555,16.8,Green,Clear,Green,2024-11-12
CLM-004556,59.1,Amber,Suspected,Amber,2024-11-30
CLM-004557,33.2,Green,Clear,Amber,2025-12-30
CLM-004558,40.2,Amber,Clear,Amber,2025-12-20
CLM-004559,1.0,Green,Clear,Green,2024-07-14
CLM-004560,28.5,Amber,Suspected,Green,2025-02-07
CLM-004561,27.6,Green,Clear,Green,2025-12-02
CLM-004562,1.9,Green,Clear,Green,2026-02-06
CLM-004563,57.5,Amber,Clear,Amber,2025-09-25
CLM-004564,13.1,Green,Clear,Green,2025-09-23
CLM-004565,45.7,Amber,Clear,Amber,2024-11-08
CLM-004566,30.9,Amber,Clear,Amber,2025-02-11
CLM-004567,33.5,Amber,Clear,Amber,2025-10-18
CLM-004568,46.4,Amber,Clear,Amber,2025-07-25
CLM-004569,30.4,Green,Clear,Amber,2026-02-19
CLM-004570,85.7,Red,Clear,Red,2024-11-18
CLM-004571,26.9,Green,Clear,Green,2024-07-04
CLM-004572,5.7,Green,Clear,Green,2025-08-20
CLM-004573,44.9,Amber,Clear,Amber,2026-03-05
CLM-004574,34.0,Green,Clear,Amber,2025-05-23
CLM-004575,65.9,Amber,Clear,Amber,2025-10-13
CLM-004576,30.0,Green,Clear,Green,2025-11-08
CLM-004577,47.2,Amber,Clear,Amber,2025-09-10
CLM-004578,18.5,Green,Clear,Green,2024-12-11
CLM-004579,10.1,Green,Clear,Green,2026-01-20
CLM-004580,6.3,Green,Clear,Green,2025-10-03
CLM-004581,60.8,Amber,Clear,Amber,2025-11-07
CLM-004582,19.2,Green,Clear,Green,2026-06-20
CLM-004583,13.5,Green,Suspected,Green,2026-02-13
CLM-004584,21.7,Green,Clear,Green,2024-07-29
CLM-004585,36.7,Amber,Clear,Amber,2025-07-21
CLM-004586,46.9,Amber,Clear,Amber,2025-01-08
CLM-004587,15.4,Green,Clear,Green,2026-01-05
CLM-004588,37.3,Amber,Clear,Amber,2025-05-13
CLM-004589,39.7,Amber,Clear,Amber,2025-10-19
CLM-004590,42.8,Amber,Clear,Amber,2025-10-01
CLM-004591,30.1,Green,Clear,Amber,2024-12-30
CLM-004592,21.8,Green,Clear,Green,2025-01-05
CLM-004593,36.0,Amber,Clear,Amber,2025-05-22
CLM-004594,33.3,Amber,Clear,Amber,2025-05-28
CLM-004595,29.6,Amber,Clear,Green,2025-07-02
CLM-004596,39.5,Amber,Clear,Amber,2024-07-05
CLM-004597,17.2,Green,Clear,Green,2026-04-24
CLM-004598,41.2,Amber,Clear,Amber,2024-10-07
CLM-004599,29.8,Amber,Clear,Green,2025-08-06
CLM-004600,53.8,Amber,Clear,Amber,2026-05-26
CLM-004601,39.9,Amber,Clear,Amber,2025-08-26
CLM-004602,43.4,Amber,Clear,Amber,2024-08-25
CLM-004603,6.5,Green,Clear,Green,2026-01-29
CLM-004604,39.0,Amber,Clear,Amber,2025-07-22
CLM-004605,40.8,Amber,Clear,Amber,2025-12-06
CLM-004606,49.8,Amber,Clear,Amber,2024-07-10
CLM-004607,22.4,Green,Clear,Green,2025-12-09
CLM-004608,30.8,Green,Clear,Amber,2024-11-02
CLM-004609,29.4,Amber,Clear,Green,2025-11-01
CLM-004610,54.8,Amber,Confirmed,Amber,2025-08-14
CLM-004611,13.5,Green,Suspected,Green,2026-06-14
CLM-004612,66.7,Red,Clear,Amber,2026-05-08
CLM-004613,27.1,Green,Clear,Green,2026-05-19
CLM-004614,1.0,Green,Clear,Green,2025-01-10
CLM-004615,31.9,Amber,Clear,Amber,2025-01-25
CLM-004616,30.3,Amber,Clear,Amber,2024-07-19
CLM-004617,50.5,Amber,Clear,Amber,2025-07-07
CLM-004618,7.8,Green,Clear,Green,2025-12-30
CLM-004619,19.0,Green,Suspected,Green,2024-10-17
CLM-004620,12.1,Green,Clear,Green,2024-12-29
CLM-004621,28.8,Green,Clear,Green,2025-02-13
CLM-004622,15.4,Green,Suspected,Green,2025-05-19
CLM-004623,29.5,Amber,Clear,Green,2026-04-26
CLM-004624,14.6,Green,Clear,Green,2024-09-29
CLM-004625,38.8,Amber,Clear,Amber,2025-01-31
CLM-004626,31.3,Amber,Clear,Amber,2026-06-20
CLM-004627,11.7,Green,Clear,Green,2026-06-20
CLM-004628,40.8,Amber,Clear,Amber,2026-05-08
CLM-004629,25.6,Green,Confirmed,Green,2025-02-07
CLM-004630,16.7,Green,Clear,Green,2025-05-11
CLM-004631,3.9,Green,Clear,Green,2026-06-14
CLM-004632,32.7,Amber,Clear,Amber,2026-06-10
CLM-004633,33.0,Amber,Clear,Amber,2026-01-24
CLM-004634,32.0,Amber,Clear,Amber,2026-06-06
CLM-004635,37.2,Amber,Clear,Amber,2025-05-07
CLM-004636,77.1,Red,Clear,Red,2026-06-20
CLM-004637,28.0,Green,Clear,Green,2024-09-09
CLM-004638,20.9,Green,Clear,Green,2024-08-20
CLM-004639,18.0,Green,Clear,Green,2025-10-28
CLM-004640,12.3,Green,Clear,Green,2024-08-22
CLM-004641,20.7,Green,Clear,Green,2025-01-12
CLM-004642,42.1,Amber,Clear,Amber,2024-10-11
CLM-004643,22.7,Green,Clear,Green,2024-11-18
CLM-004644,17.0,Green,Clear,Green,2025-02-08
CLM-004645,71.3,Red,Clear,Red,2026-06-17
CLM-004646,23.4,Green,Clear,Green,2024-11-18
CLM-004647,29.3,Green,Clear,Green,2026-02-11
CLM-004648,41.0,Amber,Clear,Amber,2024-11-01
CLM-004649,30.0,Green,Clear,Green,2026-01-06
CLM-004650,6.9,Green,Clear,Green,2024-10-16
CLM-004651,43.3,Amber,Clear,Amber,2026-03-02
CLM-004652,6.5,Green,Clear,Green,2026-06-20
CLM-004653,63.0,Red,Clear,Amber,2026-04-13
CLM-004654,28.8,Amber,Clear,Green,2024-12-24
CLM-004655,38.6,Amber,Clear,Amber,2026-05-31
CLM-004656,49.0,Amber,Clear,Amber,2024-12-07
CLM-004657,3.1,Green,Clear,Green,2025-10-21
CLM-004658,43.0,Amber,Clear,Amber,2026-06-20
CLM-004659,24.9,Green,Clear,Green,2025-05-10
CLM-004660,58.5,Amber,Clear,Amber,2025-09-30
CLM-004661,34.3,Amber,Clear,Amber,2025-01-01
CLM-004662,41.7,Amber,Clear,Amber,2025-06-22
CLM-004663,29.9,Green,Clear,Green,2024-08-08
CLM-004664,24.3,Green,Clear,Green,2025-11-25
CLM-004665,37.1,Amber,Clear,Amber,2025-06-18
CLM-004666,86.2,Red,Clear,Red,2025-04-28
CLM-004667,20.1,Green,Suspected,Green,2024-09-13
CLM-004668,15.8,Green,Clear,Green,2024-11-28
CLM-004669,22.9,Green,Clear,Green,2024-09-20
CLM-004670,10.5,Green,Clear,Green,2025-02-17
CLM-004671,11.8,Green,Clear,Green,2025-02-11
CLM-004672,27.3,Green,Suspected,Green,2025-04-20
CLM-004673,30.4,Amber,Clear,Amber,2025-03-24
CLM-004674,36.5,Amber,Clear,Amber,2025-01-20
CLM-004675,34.4,Green,Clear,Amber,2024-10-05
CLM-004676,21.9,Green,Clear,Green,2026-06-20
CLM-004677,22.7,Green,Confirmed,Green,2025-06-24
CLM-004678,1.0,Green,Clear,Green,2026-03-24
CLM-004679,17.9,Green,Clear,Green,2025-09-07
CLM-004680,31.5,Amber,Clear,Amber,2025-09-16
CLM-004681,6.4,Green,Clear,Green,2024-10-21
CLM-004682,51.3,Amber,Clear,Amber,2026-06-02
CLM-004683,39.7,Amber,Clear,Amber,2025-03-05
CLM-004684,19.1,Green,Clear,Green,2024-10-21
CLM-004685,25.6,Green,Clear,Green,2024-07-27
CLM-004686,14.5,Green,Clear,Green,2024-10-17
CLM-004687,1.0,Green,Clear,Green,2026-06-20
CLM-004688,18.6,Green,Clear,Green,2025-01-30
CLM-004689,32.3,Green,Clear,Amber,2025-08-10
CLM-004690,29.9,Green,Clear,Green,2024-12-24
CLM-004691,32.0,Green,Clear,Amber,2025-12-14
CLM-004692,33.0,Green,Clear,Amber,2025-01-25
CLM-004693,11.6,Green,Clear,Green,2025-05-07
CLM-004694,41.5,Amber,Clear,Amber,2026-04-04
CLM-004695,13.1,Green,Clear,Green,2024-08-18
CLM-004696,20.2,Green,Clear,Green,2024-12-16
CLM-004697,7.3,Green,Clear,Green,2025-07-25
CLM-004698,23.8,Green,Clear,Green,2026-02-12
CLM-004699,2.1,Green,Confirmed,Green,2025-07-10
CLM-004700,26.1,Green,Clear,Green,2025-01-18
CLM-004701,20.8,Green,Suspected,Green,2025-11-25
CLM-004702,55.5,Amber,Clear,Amber,2025-10-18
CLM-004703,45.6,Amber,Clear,Amber,2024-10-20
CLM-004704,22.9,Green,Clear,Green,2025-03-16
CLM-004705,34.7,Green,Clear,Amber,2025-09-26
CLM-004706,43.5,Amber,Clear,Amber,2025-01-10
CLM-004707,100.0,Red,Clear,Red,2026-04-25
CLM-004708,13.9,Green,Clear,Green,2024-11-21
CLM-004709,25.7,Green,Clear,Green,2024-08-02
CLM-004710,23.5,Green,Confirmed,Green,2026-04-16
CLM-004711,34.2,Amber,Clear,Amber,2026-04-02
CLM-004712,25.2,Green,Clear,Green,2025-07-24
CLM-004713,10.6,Green,Clear,Green,2025-12-06
CLM-004714,7.3,Green,Clear,Green,2025-01-05
CLM-004715,21.1,Green,Suspected,Green,2025-04-08
CLM-004716,40.9,Amber,Clear,Amber,2025-08-28
CLM-004717,47.5,Amber,Clear,Amber,2024-11-02
CLM-004718,18.9,Green,Clear,Green,2026-04-09
CLM-004719,45.1,Amber,Clear,Amber,2024-09-12
CLM-004720,35.4,Amber,Clear,Amber,2025-03-25
CLM-004721,42.5,Amber,Clear,Amber,2025-11-18
CLM-004722,19.1,Green,Clear,Green,2024-12-18
CLM-004723,68.9,Red,Clear,Amber,2026-03-11
CLM-004724,13.6,Green,Clear,Green,2026-03-29
CLM-004725,21.9,Green,Suspected,Green,2025-08-23
CLM-004726,42.4,Amber,Clear,Amber,2025-06-17
CLM-004727,3.9,Green,Clear,Green,2026-04-01
CLM-004728,17.4,Green,Clear,Green,2026-02-26
CLM-004729,35.1,Amber,Clear,Amber,2026-02-20
CLM-004730,26.1,Green,Clear,Green,2025-07-18
CLM-004731,29.9,Green,Clear,Green,2025-01-11
CLM-004732,21.1,Green,Clear,Green,2025-01-16
CLM-004733,45.4,Amber,Clear,Amber,2025-07-22
CLM-004734,25.4,Green,Clear,Green,2025-02-02
CLM-004735,23.9,Green,Clear,Green,2025-10-24
CLM-004736,79.4,Red,Clear,Red,2025-10-14
CLM-004737,73.8,Red,Clear,Red,2026-04-28
CLM-004738,9.2,Green,Clear,Green,2024-12-14
CLM-004739,30.1,Amber,Clear,Amber,2025-05-06
CLM-004740,33.0,Amber,Clear,Amber,2025-07-05
CLM-004741,31.6,Green,Clear,Amber,2025-02-13
CLM-004742,37.7,Amber,Clear,Amber,2025-04-01
CLM-004743,19.7,Green,Clear,Green,2025-12-25
CLM-004744,57.5,Amber,Clear,Amber,2024-08-20
CLM-004745,16.3,Green,Clear,Green,2025-06-06
CLM-004746,18.2,Green,Clear,Green,2025-05-26
CLM-004747,43.9,Amber,Clear,Amber,2025-03-14
CLM-004748,27.1,Green,Clear,Green,2024-10-08
CLM-004749,46.9,Amber,Clear,Amber,2026-04-02
CLM-004750,5.8,Green,Clear,Green,2024-11-04
CLM-004751,1.0,Green,Clear,Green,2024-07-28
CLM-004752,21.7,Green,Clear,Green,2024-10-29
CLM-004753,31.5,Green,Clear,Amber,2025-08-13
CLM-004754,28.0,Amber,Clear,Green,2025-05-22
CLM-004755,22.4,Green,Clear,Green,2026-03-08
CLM-004756,22.1,Green,Clear,Green,2025-09-04
CLM-004757,19.6,Green,Suspected,Green,2026-06-07
CLM-004758,29.9,Green,Clear,Green,2024-10-23
CLM-004759,34.5,Green,Clear,Amber,2026-05-12
CLM-004760,17.5,Green,Clear,Green,2024-10-28
CLM-004761,97.8,Red,Clear,Red,2025-09-05
CLM-004762,13.2,Green,Clear,Green,2025-02-23
CLM-004763,19.9,Green,Clear,Green,2025-06-14
CLM-004764,100.0,Red,Clear,Red,2025-10-26
CLM-004765,80.3,Red,Clear,Red,2025-03-23
CLM-004766,32.7,Amber,Clear,Amber,2024-11-05
CLM-004767,51.3,Amber,Clear,Amber,2025-05-08
CLM-004768,85.3,Red,Clear,Red,2025-08-09
CLM-004769,5.9,Green,Suspected,Green,2025-01-04
CLM-004770,19.8,Green,Clear,Green,2025-02-13
CLM-004771,29.0,Green,Clear,Green,2025-06-04
CLM-004772,39.3,Amber,Clear,Amber,2026-04-15
CLM-004773,44.6,Amber,Clear,Amber,2026-04-20
CLM-004774,24.0,Green,Clear,Green,2025-08-07
CLM-004775,25.8,Amber,Suspected,Green,2025-08-22
CLM-004776,23.7,Green,Clear,Green,2024-12-22
CLM-004777,30.1,Amber,Clear,Amber,2024-08-24
CLM-004778,18.1,Green,Clear,Green,2025-04-26
CLM-004779,3.1,Green,Clear,Green,2025-02-10
CLM-004780,37.5,Amber,Clear,Amber,2025-08-08
CLM-004781,11.6,Green,Clear,Green,2026-05-03
CLM-004782,27.7,Green,Clear,Green,2025-03-15
CLM-004783,40.0,Amber,Clear,Amber,2026-06-20
CLM-004784,5.2,Green,Clear,Green,2026-03-07
CLM-004785,41.2,Amber,Clear,Amber,2026-05-31
CLM-004786,32.7,Amber,Clear,Amber,2024-07-13
